accX,accY,accZ,gyroX,gyroY,gyroZ
6977,-3451,-11813,10178,19569,4236
7887,-4080,-11612,10712,19087,5405
8613,-4622,-11516,11104,18704,6358
9073,-5167,-11362,11225,18353,7133
9365,-5672,-11218,11195,17854,7810
9779,-6230,-10929,11088,16806,8452
10383,-6751,-10486,10972,15386,9146
11015,-7118,-10008,11002,13973,9680
11430,-7502,-9556,11050,12881,9972
11650,-7915,-9175,11118,12204,10169
11844,-8326,-8799,11149,11745,10397
12073,-8743,-8378,11103,11326,10687
12316,-9195,-7913,10967,10937,11002
12536,-9651,-7426,10750,10680,11300
12715,-10084,-6929,10423,10686,11557
12829,-10509,-6420,9967,10994,11756
12901,-10912,-5939,9382,11560,11886
12950,-11183,-5537,8700,12322,11877
12899,-11441,-5184,7879,13214,11646
12723,-11700,-4817,6838,14168,11205
12530,-11943,-4395,5679,15119,10575
12227,-12235,-3997,4426,15997,9795
11761,-12748,-3516,2924,16743,9113
11036,-13077,-3054,1683,16916,8508
10256,-13249,-2379,806,15409,7920
9782,-13505,-1710,268,12552,7718
9734,-13699,-1275,209,9006,7975
