,accX,accY,accZ,gyroX,gyroY,gyroZ
283,10428,-15885,-7693,9053,-3451,17389
284,10473,-15930,-7414,8939,-3851,16032
285,10346,-15920,-7150,8661,-3436,14683
286,10107,-15883,-6902,8211,-2545,13391
287,9814,-15831,-6667,7635,-1488,12181
288,9478,-15781,-6437,6964,-483,11015
289,9107,-15757,-6201,6232,294,9904
290,8765,-15741,-5951,5483,742,8865
291,8465,-15712,-5689,4757,906,7853
292,8186,-15683,-5409,4064,876,6845
293,7926,-15665,-5135,3412,704,5835
294,7664,-15655,-4864,2796,434,4850
295,7413,-15646,-4578,2209,115,3934
296,7205,-15665,-4255,1666,-210,3107
297,7027,-15701,-3895,1222,-389,2407
298,6721,-15701,-3537,902,-267,1814
299,6472,-15752,-3154,641,20,1306
300,6211,-15799,-2731,439,506,936
301,5793,-15792,-2357,278,1172,661
302,5381,-15808,-2012,137,1742,444
303,4949,-15833,-1772,17,2128,309
304,4557,-15881,-1617,-86,2224,240
305,4257,-15932,-1538,-175,2007,215
306,4058,-15956,-1509,-253,1543,207
307,3973,-15964,-1504,-333,920,198
308,3981,-15952,-1513,-400,250,182
309,4045,-15928,-1534,-450,-367,165
310,4150,-15904,-1569,-482,-892,151
311,4297,-15879,-1611,-491,-1301,137
312,4429,-15837,-1637,-483,-1549,121
313,4535,-15808,-1670,-472,-1656,96
314,4637,-15791,-1686,-464,-1678,75
315,4715,-15782,-1688,-456,-1617,61
316,4766,-15785,-1672,-455,-1488,59
317,4791,-15798,-1644,-460,-1318,65
318,4789,-15808,-1609,-462,-1131,77
319,4766,-15809,-1574,-465,-957,92
320,4738,-15803,-1547,-469,-817,108
321,4720,-15794,-1528,-482,-720,127
322,4714,-15780,-1529,-501,-660,150
323,4735,-15752,-1543,-543,-667,169
324,4823,-15728,-1540,-648,-809,180
325,4985,-15726,-1609,-802,-1140,166
326,5251,-15777,-1816,-1044,-1786,49
327,5620,-15852,-2236,-1410,-2828,-185
328,6113,-15914,-2846,-1951,-4306,-578
329,6710,-15988,-3688,-2710,-6186,-1292
330,7368,-16066,-4729,-3664,-8336,-2309
331,7799,-16056,-6021,-4684,-10385,-3497
332,7993,-15918,-7597,-5869,-12132,-4667
333,8025,-15852,-9131,-7507,-13828,-5786
334,7915,-15771,-10482,-9444,-15456,-6711
335,7644,-15562,-11696,-11499,-16987,-7303
336,7268,-15379,-12811,-13626,-18308,-7405
337,6753,-15231,-13738,-15540,-19230,-6994
338,6102,-15095,-14348,-17263,-19584,-6181
339,5432,-14945,-14805,-18813,-19366,-5022
340,4738,-14728,-15189,-20208,-18793,-3692
341,4076,-14448,-15333,-21464,-17971,-2350
342,3606,-14162,-15236,-22594,-16783,-932
343,3279,-13938,-15033,-23612,-15143,531
344,3467,-14893,-12378,-24527,-13108,1765
345,3646,-15254,-10419,-23402,-10259,1654
346,4404,-14711,-9434,-21827,-7881,1333
347,4750,-13970,-9258,-20271,-6248,1398
348,4522,-12949,-9865,-18707,-4897,1500
349,4517,-11708,-10531,-17306,-4179,1708
350,4460,-10489,-10964,-16057,-3877,1800
351,4216,-9372,-11107,-14867,-3748,1779
352,3968,-8359,-11228,-13669,-3625,1807
353,3786,-7471,-11449,-12461,-3497,1891
354,3658,-6655,-11790,-11267,-3372,1979
355,3627,-5908,-12137,-10157,-3237,2021
356,3611,-5243,-12509,-9138,-3048,1991
357,3537,-4648,-12888,-8192,-2838,1914
358,3468,-4087,-13235,-7297,-2652,1838
359,3420,-3579,-13569,-6470,-2437,1771
360,3357,-3130,-13956,-5721,-2189,1732
361,3312,-2679,-14319,-5043,-1987,1716
362,3314,-2241,-14641,-4442,-1830,1691
363,3338,-1847,-14914,-3932,-1682,1643
364,3318,-1490,-15181,-3491,-1520,1551
365,3277,-1149,-15447,-3114,-1368,1442
366,3254,-832,-15669,-2801,-1235,1333
