accX,accY,accZ,gyroX,gyroY,gyroZ
8018,-16857,-1142,188,574,5383
7780,-16723,-905,153,5,4220
7518,-16612,-667,221,-226,3214
7161,-16532,-439,355,-108,2364
6686,-16438,-256,499,273,1662
6176,-16369,-125,556,698,1092
5700,-16332,-38,507,983,697
5311,-16326,17,386,1040,422
4981,-16329,64,269,816,206
4720,-16313,105,166,416,-13
4528,-16262,118,74,-37,-236
4408,-16209,127,-39,-460,-430
4355,-16161,125,-161,-795,-564
4331,-16115,124,-265,-986,-644
4299,-16060,127,-339,-1030,-663
4258,-16003,132,-385,-984,-619
4239,-15956,145,-428,-916,-525
4256,-15920,164,-460,-869,-402
4309,-15892,184,-475,-850,-278
4390,-15872,208,-482,-835,-162
4490,-15856,246,-491,-808,-59
4614,-15840,292,-519,-779,28
4757,-15816,308,-576,-776,73
4873,-15773,252,-656,-879,8
5099,-15722,151,-779,-1245,-169
5457,-15678,-22,-955,-1922,-413
5839,-15641,-445,-1198,-2961,-858
6394,-15638,-1148,-1552,-4613,-1575
7095,-15662,-1922,-2051,-6818,-2509
7855,-15681,-2679,-2718,-9182,-3577
8494,-15703,-3406,-3515,-11321,-4815
8942,-15709,-4110,-4461,-13077,-6106
9242,-15723,-4783,-5577,-14442,-7287
9375,-15740,-5398,-6826,-15391,-8225
9399,-15757,-5983,-8126,-15848,-8906
9267,-15743,-6597,-9388,-15778,-9397
8991,-15699,-7235,-10587,-15289,-9701
8670,-15609,-7896,-11723,-14548,-9803
8308,-15461,-8671,-12830,-13630,-9753
7759,-15305,-9501,-13961,-12677,-9634
7179,-15170,-10475,-15126,-12003,-9308
6604,-15043,-11447,-16352,-11774,-8717
6137,-14954,-12509,-17692,-11890,-7832
5772,-14849,-13533,-19147,-12212,-6710
5565,-14628,-14376,-20509,-12470,-5311
5408,-14203,-14984,-21735,-12338,-3695
5535,-14564,-11904,-22838,-11962,-2218
6361,-14392,-9711,-22603,-12184,-2006
7991,-13446,-8624,-21570,-13089,-1573
8819,-12641,-8254,-20527,-13094,-908
8837,-11563,-8463,-19121,-12026,-668
8670,-10567,-8548,-17837,-10698,-502
8004,-9550,-8999,-16464,-9187,-321
7346,-8545,-9530,-15115,-7932,-41
6916,-7609,-10000,-13851,-6947,233
6583,-6752,-10463,-12631,-6062,415
6350,-5975,-10942,-11482,-5345,523
6131,-5262,-11426,-10400,-4785,573
5935,-4613,-11891,-9405,-4333,583
5750,-4032,-12366,-8511,-3913,588
5588,-3489,-12818,-7701,-3533,589
5505,-2991,-13181,-6986,-3206,596
5406,-2558,-13501,-6342,-2855,587
5269,-2189,-13813,-5747,-2526,572
5199,-1860,-14058,-5209,-2282,577
5225,-1572,-14212,-4732,-2050,600
5342,-1328,-14256,-4307,-1724,630
5553,-1129,-14182,-3918,-1188,668
5840,-985,-13977,-3551,-318,709
6107,-878,-13640,-3167,960,732
6422,-826,-13154,-2783,2584,697
6820,-869,-12583,-2366,4545,698
7179,-1037,-12095,-1770,6885,774
7252,-1332,-11807,-838,9473,906
7150,-1656,-11526,425,11803,1159
7021,-2046,-11133,1951,13804,1569
7015,-2390,-10827,3712,15515,2271
7126,-2805,-10495,5472,16953,3368
7291,-3324,-10084,7214,18107,4765
7413,-3871,-9685,9009,18972,6290
7603,-4514,-9358,10682,19534,7982
7961,-5339,-9005,12090,19837,9999
8248,-6274,-8581,13234,20097,12275
8270,-7312,-8174,14052,20348,14325
8158,-8562,-7688,14393,20303,16169
8093,-10071,-7070,14257,19791,17829
8164,-11741,-6434,13771,18905,19323
8406,-13393,-5806,13044,17813,20667
8783,-14864,-5253,12282,16708,21877
9168,-15922,-4744,11638,15666,22966
9304,-16511,-4621,11145,14617,23432
9368,-16767,-4483,10386,13119,22930
9423,-16953,-4202,9375,11144,21808
9447,-16991,-3981,8551,8760,20093
9523,-16824,-3752,7705,6436,18101
9525,-16726,-3499,6634,4819,15994
9348,-16745,-3203,5445,3936,13899
9047,-16765,-2922,4366,3332,11904
8735,-16773,-2624,3410,2699,10097
8458,-16766,-2315,2598,2030,8486
8203,-16727,-2006,1939,1354,7034
7984,-16645,-1692,1424,686,5774
7784,-16548,-1393,1055,133,4706
7531,-16447,-1103,831,-244,3799
7241,-16335,-844,725,-485,3076
6950,-16237,-620,680,-617,2536
6668,-16165,-429,659,-639,2129
6389,-16121,-264,633,-554,1819
6109,-16110,-116,586,-396,1575
5830,-16103,8,531,-212,1367
5552,-16097,113,464,-27,1176
5285,-16088,195,381,143,998
5036,-16075,260,284,291,830
4819,-16046,309,181,398,685
4649,-16009,348,72,442,573
4517,-15979,374,-26,376,484
4438,-15959,386,-102,214,415
4399,-15942,386,-162,7,360
4394,-15921,373,-209,-197,332
4412,-15896,362,-255,-365,331
4435,-15876,351,-297,-470,344
4456,-15872,346,-336,-529,359
4478,-15865,350,-361,-561,365
4493,-15862,362,-372,-572,354
4497,-15862,379,-375,-563,327
4492,-15861,402,-375,-543,292
4478,-15862,430,-377,-515,259
4460,-15863,461,-382,-477,230
4436,-15859,484,-384,-429,204
4406,-15859,501,-386,-379,184
4376,-15857,516,-388,-335,170
4346,-15850,528,-389,-297,160
4318,-15845,536,-393,-267,157
4298,-15841,544,-399,-247,160
4286,-15837,553,-404,-235,168
4281,-15837,558,-410,-227,177
4282,-15838,558,-415,-222,186
4284,-15834,553,-417,-216,187
4283,-15828,549,-418,-213,183
4284,-15827,545,-421,-213,182
4286,-15826,548,-424,-214,180
4286,-15816,562,-425,-212,174
4280,-15791,616,-435,-213,164
4291,-15779,697,-462,-258,143
4292,-15774,740,-458,-440,106
4255,-15756,723,-396,-875,55
4264,-15715,695,-309,-1653,-29
4402,-15676,635,-210,-2768,-223
4671,-15702,497,-135,-4219,-590
5094,-15728,152,-47,-6024,-1181
5724,-15755,-420,-32,-8192,-2016
6577,-15806,-1186,-232,-10616,-3093
7503,-15867,-2220,-781,-12831,-4289
8424,-15982,-3474,-1766,-14824,-5506
9165,-16150,-4831,-3174,-16619,-6814
9619,-16312,-6320,-4953,-18024,-8089
9743,-16448,-7995,-7060,-19094,-9135
9625,-16528,-9610,-9477,-20025,-9773
9438,-16556,-11063,-11806,-20690,-10047
8959,-16534,-12382,-13902,-20935,-10018
8392,-16499,-13366,-15789,-20906,-9532
7775,-16436,-14067,-17487,-20546,-8588
7142,-16400,-14660,-19015,-19838,-7260
6617,-16322,-14883,-20390,-18859,-5651
6294,-16665,-13501,-21628,-17595,-3892
6661,-17598,-9771,-22519,-16550,-3216
7069,-17160,-9027,-21422,-15712,-2672
8260,-16531,-8483,-20744,-15454,-1091
8358,-15606,-8721,-19385,-13921,-485
8117,-14359,-8935,-17866,-12118,-336
7578,-13179,-9157,-16448,-10440,-181
6853,-11870,-9682,-14988,-8933,58
6595,-10663,-10059,-13733,-7878,398
6577,-9529,-10443,-12565,-7010,671
6513,-8490,-10908,-11441,-6157,788
6396,-7551,-11388,-10402,-5408,810
6301,-6686,-11778,-9451,-4791,804
6311,-5917,-12024,-8611,-4222,834
6431,-5261,-12099,-7871,-3569,912
6654,-4738,-11990,-7209,-2715,1031
6887,-4345,-11690,-6546,-1563,1155
7042,-4036,-11338,-5787,-79,1267
7068,-3874,-10887,-4897,1584,1374
6978,-3865,-10351,-3744,3346,1536
6987,-3952,-9742,-2275,5098,1830
7012,-4201,-9068,-460,6916,2233
6999,-4583,-8587,1817,8833,2721
7002,-5049,-8384,4370,10837,3529
7137,-5667,-8465,7015,12829,4770
7533,-6411,-8609,9590,14794,6500
7972,-7147,-8650,11908,16592,8609
8168,-7747,-8589,13994,18209,10867
8096,-8493,-8525,15636,19665,13057
8021,-9684,-8183,16275,20975,15028
8173,-11109,-7657,16278,22008,16802
8457,-12584,-7033,15744,22396,18399
8770,-13993,-6401,14788,22289,19835
9041,-15306,-5691,13526,21709,21129
9088,-16325,-5249,12225,20564,22292
9072,-16908,-4912,10947,18419,22780
9207,-17340,-4535,9595,15218,22437
9450,-17565,-4247,8590,11472,21375
9728,-17432,-4030,7728,7956,19801
9895,-17275,-3823,6659,5480,17912
9825,-17214,-3546,5442,4089,15910
9598,-17170,-3261,4305,3239,13934
9315,-17128,-2969,3311,2523,12043
9009,-17067,-2683,2485,1851,10292
8733,-16975,-2398,1823,1134,8705
8499,-16854,-2117,1315,355,7285
8320,-16716,-1828,942,-413,6061
8150,-16599,-1547,701,-1022,4992
7909,-16503,-1264,605,-1395,4061
7586,-16393,-1004,641,-1514,3268
7223,-16312,-756,714,-1441,2624
6855,-16260,-529,782,-1250,2140
6479,-16236,-339,808,-984,1767
6118,-16227,-172,771,-735,1468
5811,-16217,-31,683,-566,1234
5558,-16198,80,559,-434,1035
5314,-16181,162,421,-284,835
5066,-16151,220,295,-133,636
4841,-16101,263,184,-19,472
4647,-16044,298,77,52,348
4480,-15994,314,-29,85,263
4347,-15958,312,-134,50,222
4266,-15940,306,-237,-80,228
4239,-15938,304,-328,-288,262
4250,-15949,301,-398,-525,301
4290,-15962,305,-446,-744,336
4354,-15970,321,-480,-912,370
4432,-15967,351,-502,-1011,399
4516,-15950,391,-512,-1038,420
4596,-15925,437,-520,-999,436
4670,-15904,478,-525,-901,447
4725,-15885,504,-525,-750,449
4758,-15863,519,-523,-558,439
4787,-15834,543,-534,-349,424
4825,-15807,580,-581,-174,410
4889,-15789,611,-649,-96,384
4977,-15786,620,-716,-165,305
5139,-15810,587,-776,-436,112
5517,-15895,549,-827,-950,-221
5836,-15998,372,-829,-1662,-757
6053,-16042,9,-853,-2763,-1566
6506,-16090,-458,-1024,-4516,-2567
7093,-16123,-1018,-1368,-6602,-3768
7686,-16152,-1764,-1912,-8693,-5099
8239,-16148,-2637,-2631,-10680,-6444
8662,-16108,-3639,-3510,-12473,-7797
8964,-16059,-4786,-4579,-14097,-9081
9141,-15987,-5988,-5898,-15616,-10090
9180,-15930,-7326,-7453,-16988,-10822
9052,-15926,-8778,-9271,-18220,-11230
8847,-15958,-10222,-11392,-19277,-11359
8505,-16013,-11569,-13529,-20034,-11193
8044,-16079,-12879,-15453,-20477,-10610
7595,-16107,-13877,-17185,-20573,-9580
7172,-16062,-14680,-18743,-20208,-8152
6763,-15896,-15140,-20145,-19315,-6414
6103,-17583,-10750,-21407,-18550,-4880
7141,-17667,-8984,-22017,-18840,-4142
8454,-16808,-8733,-21496,-18782,-2768
9145,-16121,-8469,-20922,-17601,-1564
9044,-14758,-8643,-19518,-15458,-1347
8436,-13562,-8797,-18224,-13336,-1192
7356,-12192,-9333,-16759,-11337,-985
6733,-10880,-9674,-15447,-9881,-584
6439,-9645,-9987,-14213,-8736,-202
6241,-8505,-10388,-12982,-7686,46
6096,-7511,-10803,-11821,-6751,179
5984,-6598,-11221,-10705,-5890,250
5914,-5777,-11612,-9678,-5049,334
5889,-5045,-11940,-8743,-4222,454
5942,-4401,-12166,-7903,-3392,628
6080,-3865,-12251,-7146,-2496,827
6327,-3437,-12168,-6424,-1442,1027
6585,-3084,-11980,-5656,-92,1193
6766,-2851,-11681,-4790,1544,1271
6843,-2759,-11216,-3737,3384,1320
6895,-2822,-10621,-2388,5327,1408
6912,-2985,-10026,-667,7341,1573
6873,-3298,-9461,1362,9333,1851
