Mean-accX,Range-accX,Var-accX,Median-accX,Mean-accY,Range-accY,Var-accY,Median-accY,Mean-accZ,Range-accZ,Var-accZ,Median-accZ,Mean-gyroX,Range-gyroX,Var-gyroX,Median-gyroX,Mean-gyroY,Range-gyroY,Var-gyroY,Median-gyroY,Mean-gyroZ,Range-gyroZ,Var-gyroZ,Median-gyroZ,label
-225.1081081,5195,2215260.544,-96,-4021.081081,16476,21959954.24,-2945,15197.2973,4951,2787859.27,15586,-3554.486486,13112,17561954.03,-6067,2478.027027,1589,225462.1937,2661,6914.945946,12810,18434594.44,6208,4
-839.2702703,3989,969299.9249,-1023,-4403.189189,15098,16735172.1,-3852,15707.62162,5883,3906877.575,16690,-4334.081081,13604,19844104.97,-6841,3035.243243,7316,4363891.911,3238,6861.027027,14034,21601587.47,5947,4
1445.702703,8649,9579128.604,1256,-4729.243243,17880,25325903.63,-3872,14883.32432,5010,2951586.059,15605,-2760.756757,13538,21822760.58,-5175,2023.621622,7164,5898941.797,2167,5738.675676,17264,27526031.73,4999,4
3515.972973,4733,1590641.805,3931,-2137.027027,14479,17438995.03,-693,14191.81081,4326,2084218.602,14172,-4981.432432,20347,24497212.64,-5725,1686.837838,5197,2422682.529,1257,5076.459459,18442,32695613.76,4100,4
3437.702703,4430,1584063.27,3639,-3224.513514,13797,17446497.48,-2296,13764.97297,3651,1355919.805,13486,-7830.513514,23117,54030083.03,-5555,1681.432432,7384,4334562.974,1112,3858.351351,18556,30002596.07,2154,4
5890.108108,7288,3765461.821,6583,-3134.243243,14508,18216907.58,-1919,12494.81081,3288,1163636.491,12455,-5504.405405,25650,53470187.97,-4722,459.1351351,9895,7759598.342,-5,3628.837838,17507,28962257.42,2569,4
4718.081081,6164,2366200.854,5545,-2957.216216,15578,19165196.34,-1396,13161.72973,4288,1981636.814,13173,-4152.540541,23375,40057176.26,-4980,129.7837838,7926,6547104.174,-490,2616.810811,21063,40210893.77,2371,4
3634.297297,6734,6329770.604,5365,-3364.756757,13307,14518192.58,-2133,14422.18919,3894,2061623.88,14951,-2745.621622,18072,21683852.63,-3710,660.7297297,4088,1314312.48,530,5733.891892,14097,19584749.21,5328,4
4390.918919,3964,880702.3544,4684,-3317.108108,14145,17546945.43,-2144,13667.27027,3977,1696330.592,13819,-6103.189189,27166,58684899.44,-5197,335.3783784,3725,919911.964,544,4242.72973,16742,33004927.37,2818,4
4165.594595,3346,685905.0811,4287,-2321.243243,13657,15201544.69,-839,13958.51351,4160,2326361.09,13657,-4527.054054,21953,29310662.66,-5483,901.4054054,2361,379277.5255,934,4573.216216,18535,35018156.51,3258,4
4783.162162,4986,1573759.029,5096,-2577.324324,15211,19280053.28,-935,13694.56757,4350,2147268.03,13693,-3659.891892,21298,31083901.38,-4488,-408.3513514,6149,2042062.956,-468,4672.162162,16858,32369947.31,2854,4
7097.297297,6760,2726578.159,7604,-2398,15659,19092137.06,-645,12816.40541,4945,2926784.859,12922,-2847.756757,21159,29643782.58,-4476,-150.2972973,7494,3311447.215,288,4068.162162,12536,20623201.2,2305,4
5253.864865,2976,837796.1757,5759,-3308.972973,12558,12765628.58,-2310,13669.64865,4766,2444035.79,13496,-5247.135135,23306,35657741.29,-5098,-360.7567568,8132,3894997.189,-851,4341.675676,15164,22584536.11,3177,4
4078.378378,3044,925962.1306,3773,-379.7567568,9274,7452121.689,665,14452.45946,3980,1726870.977,14846,-5281,21307,26475888.67,-5581,1727.918919,3438,1324618.465,1407,3182.459459,14603,19226706.26,2241,4
8788.945946,5805,3926778.886,9182,-6677.405405,15672,17886010.47,-5757,9435.459459,8814,6201682.811,9956,-2114.162162,20907,38391973.36,763,3735.621622,9593,12169238.96,3100,2571.567568,26452,75993764.75,6191,1
8959.135135,8030,8561922.453,8356,-6374.243243,15624,16682465.69,-5277,9325.702703,7135,5596902.27,9290,-124.4594595,19990,30329048.7,2109,2142.351351,9098,10059519.01,1411,3009.540541,24464,64270434.59,6257,1
8724.540541,8104,9249223.644,7832,-5457.135135,15635,17480427.9,-3674,9625.945946,7312,6253984.775,9479,141.3513514,15751,13176389.4,621,1768.945946,12360,16960056.27,252,2094.108108,22097,52608407.04,4725,1
9341.486486,6785,6348265.868,9056,-6709.513514,13414,11988060.37,-5263,9410.72973,6100,4220967.869,9367,-392.4324324,17337,20512208.25,1006,1194,7525,6309277.722,845,2234.135135,23077,62183472.01,6070,1
7753.27027,7058,6415398.425,6796,-4929.918919,15231,16481282.97,-3486,10837.45946,7154,5150864.477,10932,-641.6756757,18519,22079587.28,719,2048.702703,8886,8524784.604,1350,2684.297297,20469,43473400.05,4776,1
9316.594595,5640,3931183.637,10066,-7088.918919,11924,11624309.08,-6200,9692.567568,5057,2622793.697,9788,-3004.783784,21758,50285009.45,971,1777.810811,7261,5171526.713,1647,3593.297297,20103,46031968.1,6530,1
8479.540541,6811,6785941.7,7518,-5782.216216,13792,13335020.23,-3989,10201.56757,6569,4536394.641,10729,-759.4324324,18065,18505907.53,426,1656.837838,8503,9554820.029,117,2400.567568,22731,53177347.86,4867,1
9100.756757,8326,8281386.134,9404,-7210.594595,15258,16919222.08,-6003,8856.27027,6396,4191715.314,8569,502.1081081,17773,26128238.1,2712,1913.675676,12969,13407032.95,1138,2693.648649,22334,58902337.18,6010,1
9433.027027,7887,7639539.249,9815,-6278.351351,13147,11908507.57,-5193,9309.108108,5090,3302659.821,9227,-670.1891892,19304,24577428.16,1080,974.1081081,8166,5903399.599,1517,2418.297297,18468,40924473.1,5029,1
9188.324324,6927,6595385.336,8454,-6902.756757,11205,8968112.078,-5232,9658.621622,5379,3885446.52,9293,-1150.540541,18101,23522992.37,591,569.6486486,8231,6550369.679,502,2872.72973,20251,50100397.81,6535,1
9336.567568,6662,5555410.863,9189,-6669.081081,12406,11078809.8,-5443,9571.972973,5406,3451406.749,9344,-1657.108108,18657,26494842.88,435,1050.756757,9080,6766064.245,790,2464.405405,19908,48194657.8,6245,1
9210.837838,7892,7739427.14,8481,-7000.351351,11924,10273805.96,-5674,9569.918919,5853,4026667.632,9249,-1307.405405,17485,22367649.41,188,632.972973,8939,7051405.916,514,2297.864865,18697,43648827.51,4984,1
8707.432432,5288,3443775.197,9216,-7559,9934,9309036.111,-6764,9986.27027,5235,2678818.925,9342,-3387.702703,17701,39733449.49,102,1023.432432,6649,4151187.197,449,3687.135135,18049,33596053.51,6299,1
8800.243243,8721,10250615.3,8495,-7521.783784,11709,9409059.841,-6028,9709,6869,5435681.444,8725,-764.6486486,21210,34341616.46,1535,673.7567568,8777,6647948.967,-67,3548.945946,20358,39391763.94,5027,1
8503.513514,8047,9143410.923,7883,-7141.405405,12065,9911336.137,-5690,10001.45946,5512,4111029.422,9690,-444.1891892,18284,19846885.88,681,63.32432432,9865,9100897.559,-596,3028.189189,20923,47681803.27,5247,1
8321.459459,7162,6707876.422,7270,-7225.027027,14417,14715126.64,-5291,10018.81081,6522,5367125.324,9866,-861.1891892,17747,19843713.66,513,859.3783784,7094,5529733.242,966,1599.027027,22751,59105121.3,5553,1
8641.216216,7071,7131367.174,7725,-7563.216216,13057,11166447.62,-6154,9474.702703,6675,4846235.659,8770,-845.0540541,18447,23283218.11,597,1053.594595,10772,10752842.97,1440,2165.810811,22432,54861860.44,5381,1
8002.972973,6913,6533793.583,7703,-6888.486486,13307,12389495.31,-5579,10300.75676,5802,4178403.467,10114,-1079.783784,20504,32212805.23,1105,711.2432432,7989,6238021.189,114,3253,20520,50270608.11,6782,1
8297.72973,7372,6187858.925,8971,-7939.189189,12344,10789966.05,-6485,9671.324324,6248,3730074.947,9312,-1694.540541,21723,42300475.76,1208,1282.243243,8596,6454614.634,668,3422.567568,21297,49761517.2,5940,1
8700.756757,7610,7547840.856,8460,-7830.162162,12272,10448518.64,-6413,9344.756757,5747,3889043.8,8762,-288.0540541,18334,25110507.66,1444,643.4594595,9325,7984828.866,150,2561.189189,21411,49647068.82,5392,1
8458.081081,9102,9999524.41,9054,-7722.108108,13119,12480059.38,-6445,9398.243243,5706,3520695.856,8905,-1089.486486,21863,41016366.87,1710,372.2162162,7580,6029774.452,186,3276.378378,20930,48426679.63,5947,1
9008.513514,8386,8641264.201,9548,-8706.702703,10867,6964163.381,-8314,8741.486486,6380,5412629.535,7446,-225.2702703,19921,29012691.76,1095,146.6216216,11146,12644191.46,211,2988.756757,19785,47458840.3,6143,1
7371.810811,8908,11277999.94,6155,-6884.972973,14595,14820311.92,-5288,10247.43243,6642,4912630.863,10109,-886.027027,21436,30611663.25,1279,1731.297297,11947,14432050.55,616,3538.540541,23646,61861413.53,6755,1
7861.054054,9785,13615922.89,6482,-5957,9707,5961533.611,-5060,10529.75676,6928,5692147.523,9645,-734.7297297,19346,26537426.54,845,368.5675676,12664,12286613.25,-920,4790.162162,19291,36856722.14,5893,1
7904.837838,8027,8842222.806,6780,-6752.054054,13766,12957796.66,-5047,9948.459459,6787,6301359.866,9144,254.0540541,18404,22593839.66,1403,338.4054054,9468,8821622.526,-470,2961.054054,21765,54223465.66,6865,1
8805.675676,7798,8416414.281,9882,-8111.324324,11901,10670495.73,-6748,9252.108108,5579,3656427.21,9055,-706.4864865,19133,33747580.31,2209,-11.75675676,9342,7622541.911,207,4037.081081,21288,60562839.13,7773,1
8111.540541,8243,8741897.033,8697,-7743.027027,12852,11144725.42,-6719,10111.08108,5757,3539547.854,10688,-683.5405405,19109,23081839.53,826,569.4594595,10532,11866693.48,-267,2942.378378,20330,45170219.3,4602,1
8201.945946,8790,11097542.11,8143,-7107.486486,10601,7948267.368,-5640,9847.972973,6792,5343986.249,9364,-703.7027027,18746,22228894.66,475,-836.1621622,10675,11481380.97,-1697,3606.783784,20899,51560441.95,7095,1
8108.540541,8285,10652607.92,7448,-7765.702703,12143,9652509.881,-6358,9582.297297,7063,6002314.881,8814,-226.6486486,17792,21675978.18,1021,-501.8918919,11813,13909326.88,-1945,3885.972973,19744,44469902.42,7255,1
8075.675676,9124,11538012.56,7952,-6940.540541,14121,14373094.14,-5320,9555.918919,6365,5070586.688,8872,-809.4324324,22477,39510667.86,1565,993.7297297,9700,8475593.647,828,3742.351351,22127,58855998.35,7474,1
5146.216216,4041,1457920.674,5426,-14837.40541,7252,3773476.359,-15747,-3808.72973,10469,14578423.37,-4090,-3210.945946,28224,55422086.39,-3489,874.9189189,21667,25291382.24,593,3901.513514,14388,17099598.98,2518,2
5240.459459,2653,531929.6997,5153,-13656.45946,7563,6405410.033,-14706,-4145.567568,11045,15659678.53,-3840,-4089.189189,29113,58361165.44,-4342,3574.864865,25419,39084381.4,4072,2140.540541,16325,21534357.42,1139,2
5607.837838,1806,198479.5285,5530,-15228.48649,4901,1826286.035,-15853,-3915.864865,11816,19358119.45,-3558,-3059.891892,29277,56560783.43,-3318,965.1351351,21221,27727776.79,697,1184.972973,4898,1991133.638,732,2
4953.027027,2345,519695.9715,5299,-12693.24324,8614,7867543.578,-13601,-3828.378378,10383,12895445.96,-3656,-4597.621622,25632,44496746.69,-4649,1728.864865,27178,47357547.84,2075,1626.054054,7726,5456414.83,786,2
4713.027027,2961,704274.0826,4951,-12874,8580,9248035.944,-14529,-5072.540541,12586,22666608.7,-4941,-2867.405405,31554,70540765.3,-3297,1060.891892,24557,33884677.32,675,759.2432432,7621,4486922.356,128,2
4742.837838,3805,1677918.917,4789,-13976.51351,6767,5204101.146,-15124,-5135.783784,12935,26016345.79,-4531,-2244.918919,27137,51145688.63,-3964,824.8918919,16123,16038755.82,109,612.1351351,7150,4380430.953,-84,2
5219.783784,2373,502421.3408,5614,-13921.45946,6897,4971946.7,-14949,-5126.810811,11281,15805100.1,-5211,-3259.351351,30430,57557437.12,-4276,2052.27027,21479,29526152.26,3851,-464.8918919,4125,1134510.766,-377,2
4411.108108,2130,512699.5991,4784,-15156.81081,6910,1535903.991,-15429,-4926.324324,12483,19489297.45,-5062,-2394.108108,27664,53173430.49,-1482,2392.027027,22182,30844004.36,2540,1619.810811,4996,1879361.435,1582,2
3010.243243,3077,547234.967,3160,-12813.75676,7487,6454320.523,-13424,-5264.189189,14281,25700344.21,-6358,-3337.081081,25922,41345527.3,-2752,3110.405405,31198,67904419.19,3479,-911.0540541,7157,5932526.164,644,2
4829.216216,2600,449553.8964,4777,-13552.64865,6543,4927095.734,-14529,-4520.297297,11588,20595120.05,-3875,-3980.324324,28461,54581208.89,-4558,1211.351351,22741,32308641.79,2075,-82.05405405,7498,5294118.164,-901,2
5319.702703,2981,601385.9925,5523,-14273.27027,5931,3789253.536,-15189,-5008.27027,10996,15936159.48,-5221,-2250.486486,32190,73941509.7,-3300,3379.675676,19517,23251988.61,4892,493.3513514,7424,5029318.956,564,2
4160.972973,2398,682370.3048,4143,-13128.35135,7044,5143640.512,-14082,-6771.162162,13093,18229353.7,-8375,-1221.567568,29535,66072237.09,-341,-398.7027027,16149,21269876.99,18,-1232.054054,5741,2592528.108,-808,2
3793.108108,6510,3550813.821,4143,-14188.62162,6222,4460920.797,-15026,-2741.486486,13013,20142577.81,-2928,-2434.945946,30668,62659668.27,-2408,2782.378378,29307,45625460.58,3420,1861.864865,14895,13876913.45,2361,2
5306.486486,3209,837056.9234,5559,-12660.97297,7271,6096555.583,-13330,-5085.567568,10892,15081459.86,-6214,-3881.72973,27340,56331494.54,-3767,3303.810811,24016,39248681.6,4734,130.5945946,8512,5984803.47,-330,2
7925.945946,3248,972614.0526,8058,-11444.75676,10912,14506086.91,-12865,-5336.135135,10317,12030969.06,-6807,-1279.783784,33864,87223721.95,-1062,749.027027,12351,10642342.03,1861,1397.837838,14434,15795271.25,1198,2
6258.594595,4769,2006899.192,6199,-13200.10811,8518,7951266.377,-14362,-4548.351351,12587,20492574.9,-4988,-1806.810811,33463,81458156.88,-2619,2877.162162,24849,33739395.53,3174,3999.783784,12400,15365940.84,2310,2
5442.243243,3897,1464229.189,5093,-13267.05405,8053,7034548.719,-14180,-4068.540541,12900,23425105.03,-3970,-2210.162162,30883,62039213.81,-2527,3773.486486,29986,52029536.31,4168,2570.216216,14698,17181431.23,1969,2
5395.783784,2559,485719.6742,5610,-10699.86486,11826,16755906.79,-12149,-5983.621622,12591,18690659.74,-6902,-2561.756757,32469,80187297.3,-2206,2866.297297,20165,29084567.1,4186,883.6216216,5928,3253040.964,495,2
7030.567568,3956,1236023.752,6991,-12061.16216,10218,12112440.7,-13345,-4613.810811,9969,13705803.21,-5639,-3424.891892,29938,67405623.93,-2515,1196.621622,17216,17904412.63,2011,1560.378378,13393,16320655.63,1707,2
5707.513514,4348,1639663.257,5929,-11231.67568,9787,12406094.61,-12777,-7582.135135,10818,14475521.34,-8035,-2279.486486,35279,97908013.26,-2670,415.1081081,15849,18426113.15,417,428.7027027,6330,3572010.27,186,2
4359.783784,3065,862303.5631,4397,-13367.51351,8983,8235773.146,-14365,-4177.189189,11809,16960463.88,-4277,-2645,30235,55511440.44,-3057,3434.351351,21436,29250407.4,4587,1829,6478,3278012.222,1069,2
4527.324324,5296,2459949.614,4501,-13331.72973,9006,7570387.147,-14045,-4661.648649,10054,12215594.12,-5626,-4772.189189,29632,74787470.82,-3935,1813.702703,29371,68602057.21,3902,1059.135135,19133,30484879.79,2607,2
4235.810811,3997,1422691.602,4792,-11453.64865,9799,10856133.4,-12471,-7152.513514,11197,12654319.15,-8580,-2774.945946,30861,80666950.22,-2584,2751.621622,22566,40453476.24,5921,-381.027027,3637,1244950.916,-413,2
3698.351351,3025,784672.4009,3743,-12718.48649,8879,8226573.59,-13673,-6669.378378,10422,11688927.8,-7472,-3570.459459,31065,79919452.53,-2497,1191.189189,26162,46817453.16,3903,1071.621622,10432,10249794.08,1546,2
4265.540541,3543,1339452.811,4465,-13342.08108,8243,7077452.299,-14336,-5001.405405,10350,12743778.86,-5428,-4982.27027,24924,47871342.54,-3995,2532.189189,30924,64828913.1,3928,1004.027027,18396,31638197.58,2184,2
5473.648649,1987,214870.7342,5627,-13572,5910,3170467.222,-14052,-5530.702703,10774,13160255.88,-5866,-3675.189189,24463,36199081.55,-3689,2103.837838,20314,27985888.08,4409,-1273.324324,7796,5107008.336,-349,2
5171.810811,2757,580956.7132,5266,-12610.51351,8234,7293229.979,-13131,-5142.675676,12042,18234899.34,-6155,-2650.972973,28937,56056989.86,-3067,2712.891892,17694,25828513.77,4403,-1527.189189,9855,13175931.32,501,2
4732.783784,3782,1510209.341,4828,-14002.16216,7082,5629923.362,-15050,-2685.945946,9491,11174028.83,-1681,-4747.108108,19480,18105728.38,-4839,2444.081081,26662,34928624.41,2546,2456.810811,19003,22443288.32,2045,2
4563.648649,2754,281566.6231,4443,-13386.62162,6601,5039436.742,-14104,-4431.216216,13279,22108981.12,-4247,-2329.108108,30038,52366462.38,-2748,2298.135135,19120,29323310.01,2972,-935.972973,5910,3443994.694,-919,2
6014.135135,4272,1085422.787,6078,-12774.43243,8434,7650264.863,-13711,-4364.675676,11430,15440294.67,-5134,-2848,27922,54726145.39,-2635,1969.72973,24551,53016725.76,5495,529.5405405,13804,12383965.2,552,2
5146.216216,4041,1457920.674,5426,-14837.40541,7252,3773476.359,-15747,-3808.72973,10469,14578423.37,-4090,-3210.945946,28224,55422086.39,-3489,874.9189189,21667,25291382.24,593,3901.513514,14388,17099598.98,2518,3
5240.459459,2653,531929.6997,5153,-13656.45946,7563,6405410.033,-14706,-4145.567568,11045,15659678.53,-3840,-4089.189189,29113,58361165.44,-4342,3574.864865,25419,39084381.4,4072,2140.540541,16325,21534357.42,1139,3
5607.837838,1806,198479.5285,5530,-15228.48649,4901,1826286.035,-15853,-3915.864865,11816,19358119.45,-3558,-3059.891892,29277,56560783.43,-3318,965.1351351,21221,27727776.79,697,1184.972973,4898,1991133.638,732,3
4953.027027,2345,519695.9715,5299,-12693.24324,8614,7867543.578,-13601,-3828.378378,10383,12895445.96,-3656,-4597.621622,25632,44496746.69,-4649,1728.864865,27178,47357547.84,2075,1626.054054,7726,5456414.83,786,3
4713.027027,2961,704274.0826,4951,-12874,8580,9248035.944,-14529,-5072.540541,12586,22666608.7,-4941,-2867.405405,31554,70540765.3,-3297,1060.891892,24557,33884677.32,675,759.2432432,7621,4486922.356,128,3
4742.837838,3805,1677918.917,4789,-13976.51351,6767,5204101.146,-15124,-5135.783784,12935,26016345.79,-4531,-2244.918919,27137,51145688.63,-3964,824.8918919,16123,16038755.82,109,612.1351351,7150,4380430.953,-84,3
5219.783784,2373,502421.3408,5614,-13921.45946,6897,4971946.7,-14949,-5126.810811,11281,15805100.1,-5211,-3259.351351,30430,57557437.12,-4276,2052.27027,21479,29526152.26,3851,-464.8918919,4125,1134510.766,-377,3
4411.108108,2130,512699.5991,4784,-15156.81081,6910,1535903.991,-15429,-4926.324324,12483,19489297.45,-5062,-2394.108108,27664,53173430.49,-1482,2392.027027,22182,30844004.36,2540,1619.810811,4996,1879361.435,1582,3
3010.243243,3077,547234.967,3160,-12813.75676,7487,6454320.523,-13424,-5264.189189,14281,25700344.21,-6358,-3337.081081,25922,41345527.3,-2752,3110.405405,31198,67904419.19,3479,-911.0540541,7157,5932526.164,644,3
4829.216216,2600,449553.8964,4777,-13552.64865,6543,4927095.734,-14529,-4520.297297,11588,20595120.05,-3875,-3980.324324,28461,54581208.89,-4558,1211.351351,22741,32308641.79,2075,-82.05405405,7498,5294118.164,-901,3
5319.702703,2981,601385.9925,5523,-14273.27027,5931,3789253.536,-15189,-5008.27027,10996,15936159.48,-5221,-2250.486486,32190,73941509.7,-3300,3379.675676,19517,23251988.61,4892,493.3513514,7424,5029318.956,564,3
4160.972973,2398,682370.3048,4143,-13128.35135,7044,5143640.512,-14082,-6771.162162,13093,18229353.7,-8375,-1221.567568,29535,66072237.09,-341,-398.7027027,16149,21269876.99,18,-1232.054054,5741,2592528.108,-808,3
3793.108108,6510,3550813.821,4143,-14188.62162,6222,4460920.797,-15026,-2741.486486,13013,20142577.81,-2928,-2434.945946,30668,62659668.27,-2408,2782.378378,29307,45625460.58,3420,1861.864865,14895,13876913.45,2361,3
5306.486486,3209,837056.9234,5559,-12660.97297,7271,6096555.583,-13330,-5085.567568,10892,15081459.86,-6214,-3881.72973,27340,56331494.54,-3767,3303.810811,24016,39248681.6,4734,130.5945946,8512,5984803.47,-330,3
7925.945946,3248,972614.0526,8058,-11444.75676,10912,14506086.91,-12865,-5336.135135,10317,12030969.06,-6807,-1279.783784,33864,87223721.95,-1062,749.027027,12351,10642342.03,1861,1397.837838,14434,15795271.25,1198,3
6258.594595,4769,2006899.192,6199,-13200.10811,8518,7951266.377,-14362,-4548.351351,12587,20492574.9,-4988,-1806.810811,33463,81458156.88,-2619,2877.162162,24849,33739395.53,3174,3999.783784,12400,15365940.84,2310,3
5442.243243,3897,1464229.189,5093,-13267.05405,8053,7034548.719,-14180,-4068.540541,12900,23425105.03,-3970,-2210.162162,30883,62039213.81,-2527,3773.486486,29986,52029536.31,4168,2570.216216,14698,17181431.23,1969,3
5395.783784,2559,485719.6742,5610,-10699.86486,11826,16755906.79,-12149,-5983.621622,12591,18690659.74,-6902,-2561.756757,32469,80187297.3,-2206,2866.297297,20165,29084567.1,4186,883.6216216,5928,3253040.964,495,3
7030.567568,3956,1236023.752,6991,-12061.16216,10218,12112440.7,-13345,-4613.810811,9969,13705803.21,-5639,-3424.891892,29938,67405623.93,-2515,1196.621622,17216,17904412.63,2011,1560.378378,13393,16320655.63,1707,3
5707.513514,4348,1639663.257,5929,-11231.67568,9787,12406094.61,-12777,-7582.135135,10818,14475521.34,-8035,-2279.486486,35279,97908013.26,-2670,415.1081081,15849,18426113.15,417,428.7027027,6330,3572010.27,186,3
4359.783784,3065,862303.5631,4397,-13367.51351,8983,8235773.146,-14365,-4177.189189,11809,16960463.88,-4277,-2645,30235,55511440.44,-3057,3434.351351,21436,29250407.4,4587,1829,6478,3278012.222,1069,3
4527.324324,5296,2459949.614,4501,-13331.72973,9006,7570387.147,-14045,-4661.648649,10054,12215594.12,-5626,-4772.189189,29632,74787470.82,-3935,1813.702703,29371,68602057.21,3902,1059.135135,19133,30484879.79,2607,3
4235.810811,3997,1422691.602,4792,-11453.64865,9799,10856133.4,-12471,-7152.513514,11197,12654319.15,-8580,-2774.945946,30861,80666950.22,-2584,2751.621622,22566,40453476.24,5921,-381.027027,3637,1244950.916,-413,3
3698.351351,3025,784672.4009,3743,-12718.48649,8879,8226573.59,-13673,-6669.378378,10422,11688927.8,-7472,-3570.459459,31065,79919452.53,-2497,1191.189189,26162,46817453.16,3903,1071.621622,10432,10249794.08,1546,3
4265.540541,3543,1339452.811,4465,-13342.08108,8243,7077452.299,-14336,-5001.405405,10350,12743778.86,-5428,-4982.27027,24924,47871342.54,-3995,2532.189189,30924,64828913.1,3928,1004.027027,18396,31638197.58,2184,3
5473.648649,1987,214870.7342,5627,-13572,5910,3170467.222,-14052,-5530.702703,10774,13160255.88,-5866,-3675.189189,24463,36199081.55,-3689,2103.837838,20314,27985888.08,4409,-1273.324324,7796,5107008.336,-349,3
5171.810811,2757,580956.7132,5266,-12610.51351,8234,7293229.979,-13131,-5142.675676,12042,18234899.34,-6155,-2650.972973,28937,56056989.86,-3067,2712.891892,17694,25828513.77,4403,-1527.189189,9855,13175931.32,501,3
4732.783784,3782,1510209.341,4828,-14002.16216,7082,5629923.362,-15050,-2685.945946,9491,11174028.83,-1681,-4747.108108,19480,18105728.38,-4839,2444.081081,26662,34928624.41,2546,2456.810811,19003,22443288.32,2045,3
4563.648649,2754,281566.6231,4443,-13386.62162,6601,5039436.742,-14104,-4431.216216,13279,22108981.12,-4247,-2329.108108,30038,52366462.38,-2748,2298.135135,19120,29323310.01,2972,-935.972973,5910,3443994.694,-919,3
6014.135135,4272,1085422.787,6078,-12774.43243,8434,7650264.863,-13711,-4364.675676,11430,15440294.67,-5134,-2848,27922,54726145.39,-2635,1969.72973,24551,53016725.76,5495,529.5405405,13804,12383965.2,552,3
7522.324324,6952,4455896.392,6988,-11930.97297,10360,9890598.416,-12260,8814.351351,5934,3100802.79,9497,-7847.162162,22298,55861917.53,-10597,3833.837838,23103,60295598.47,859,2755.945946,28475,63394007.16,4897,4
8478.648649,10234,9499746.845,8206,-8947.432432,11565,15969944.64,-8430,9325.891892,9753,7637613.044,9911,-6396.189189,18221,31133308.6,-6079,1574.108108,26515,78797893.49,-15,2005.27027,33515,85346948.48,4857,4
7295.783784,8189,5979260.174,7415,-7032.567568,10383,12542575.2,-5625,10409.54054,6751,2761409.755,10842,-10655.24324,18097,31339146.86,-10399,2874.702703,28666,88796847.16,4325,103.4594595,30785,87657650.2,3532,4
6842.054054,7524,3960725.997,6451,-10425.62162,10082,10967667.8,-10313,9374.162162,6898,4139603.473,10202,-10141.67568,22336,38589072.17,-11245,4231.567568,29442,97479509.25,1370,852.7837838,26480,43696356.12,3080,4
6442.567568,12281,10555403.7,5736,-8608,11307,12427051.06,-8067,11164.13514,7295,3445756.342,11021,-12234.7027,17375,24695152.05,-12620,770.5945946,25874,60626847.3,1332,1581.72973,31568,104015444.6,5765,4
7221.432432,11855,12981699.42,6074,-9684.540541,15668,14864218.42,-9127,9411,6448,4475412.167,8616,-10111.54054,25324,49454701.2,-11718,5144.864865,28658,95977783.29,7452,689.8108108,29375,68379182.49,3577,4
6896.459459,5089,2565317.811,6423,-9068.162162,13234,17606367.36,-8898,10856.10811,7292,2712037.766,10964,-6941.540541,25009,67270074.98,-5399,1922.513514,24074,60108515.03,4106,474.7297297,27870,66721633.76,3455,4
5888.243243,7663,3160777.634,5572,-9417.054054,13503,14995961.5,-8171,10390.62162,6054,3772730.242,11115,-9147.054054,24225,61705665.27,-7811,4818.432432,25328,74318472.25,4005,-408.0810811,28621,66574912.52,2948,4
5758.567568,5294,1205256.586,5532,-9344.675676,15747,22499196.73,-9387,10213.62162,6176,3984803.353,10589,-10602.64865,22083,47195870.57,-9896,4434.459459,31311,100087441.3,4677,252.6486486,25591,44076336.68,1876,4
6385.567568,10307,9219594.308,5326,-9270.351351,14573,17275745.29,-9826,10204.32432,8841,8016643.836,9739,-6160.135135,19233,33487130.51,-4520,2235.540541,30129,94404703.98,4919,1377.810811,25761,48965553.05,3599,4
6764.486486,10841,8804033.646,5440,-6210.432432,14184,14943916.31,-6076,12085.67568,6439,5658169.892,12358,-4913.567568,22108,41425986.75,-4240,3668,26844,72665204.22,6017,-330.2432432,29479,85008153.13,2068,4
5439.216216,7724,4614437.008,4644,-10518.02703,15832,18518180.19,-11292,10049,6000,3216119.5,10457,-9154.972973,24819,56680378.75,-6980,3753.405405,30379,92584019.03,2979,1529.918919,26081,56702729.52,4294,4
5038.027027,10786,8206117.471,4589,-7561,14950,20273835.06,-6779,10793.10811,5015,2595561.599,10876,-11016.94595,26482,55994710.66,-10950,3482.189189,26937,61727390.77,4300,407.3783784,31292,77942898.63,3598,4
6122.108108,12838,13325326.38,6504,-11018.21622,11660,18803293.45,-10751,8878,7185,4149401.833,8365,-9352.027027,24305,44558209.19,-8856,3065.054054,24403,65908340.5,3507,4638.648649,31260,89040369.18,7265,4
4835.864865,7184,5501149.676,4926,-12750.10811,12425,13258467.88,-13623,8428.189189,7654,4424954.88,8524,-7308.297297,26694,83444048.77,-11122,3636.486486,23008,55821233.65,4649,2538.324324,26872,52349578.95,4348,4
5151.135135,6652,4286596.731,4933,-11335.62162,10701,11271958.91,-10624,11609,6055,2352870.833,11868,-5572.378378,26984,91391744.13,-6057,4431.216216,20939,50619261.95,7067,599.1081081,25401,63481760.27,2958,4
3570.891892,7070,3880564.21,3111,-7313.405405,13136,16499143.41,-7182,12688.78378,4551,1677928.008,13102,-8560.675676,25192,58436218.95,-6588,3246.243243,25420,61954302.86,4600,166.8648649,26619,53593773.06,2377,4
