Mean-accX,Range-accX,Var-accX,Median-accX,Masd-accX,Mean-accY,Range-accY,Var-accY,Median-accY,Masd-accY,Mean-accZ,Range-accZ,Var-accZ,Median-accZ,Masd-accZ,Mean-gyroX,Range-gyroX,Var-gyroX,Median-gyroX,Masd-gyroX,Mean-gyroY,Range-gyroY,Var-gyroY,Median-gyroY,Masd-gyroY,Mean-gyroZ,Range-gyroZ,Var-gyroZ,Median-gyroZ,Masd-gyroZ,label
6268.378378378378,7144,5408481.963963964,5560,904,2313.864864864865,23439,48048658.45345345,4190,730,6683.243243243243,2370,495082.35585585586,6386,362,-6839.918918918919,9668,6715026.243243244,-6266,721,2188.5675675675675,12912,13220034.085585585,749,1317,286.81081081081084,40541,188127498.32432434,-3400,1701,3
7657.243243243243,6609,4529381.855855856,7035,948,1996.7027027027027,24506,50476766.10360361,4012,562,5334.405405405405,3273,922712.9699699699,5328,359,-7685.7027027027025,9249,8122893.825825825,-8303,510,3563,11318,13481517.666666666,1397,1382,272.6216216216216,41475,203634683.85285285,-3362,1354,3
8173.351351351352,8433,4801714.400900901,8068,1593,-2159.945945945946,21423,50598737.10810811,-1390,547,5224.486486486487,2322,559152.4789789789,4957,290,-7495.675675675676,6744,4381004.447447447,-8343,784,2989.945945945946,8667,7983800.441441442,1796,1946,1910.7297297297298,41471,214316933.2027027,3679,1685,3
8006.8378378378375,9083,4510944.25075075,7625,1657,-4924.27027027027,19516,40345266.59159159,-5125,744,6730.864864864865,4975,2856916.009009009,5768,694,-10125.351351351352,9193,7064650.845345345,-10611,1557,1226.4864864864865,13386,14070488.423423423,-156,1839,1303.918918918919,36441,175145235.02102104,6807,2073,3
7050.594594594595,7107,5304859.692192192,7184,906,-3821.108108108108,18616,42102745.82132132,-4078,540,6271.594594594595,3133,1081687.96996997,5741,706,-8654.891891891892,8094,6535789.821321322,-7964,619,1720.837837837838,10582,7594583.806306305,686,1156,2386.7567567567567,39955,209707035.63363364,8271,1841,3
7696.2972972972975,5193,3143411.6591591593,6721,1598,-127.83783783783784,22291,47609986.75075075,1657,708,6761.972972972973,2325,398063.36036036036,6453,1067,-5180.405405405405,10396,9198731.46996997,-4905,659,1518.4594594594594,7230,5167869.366366367,260,2015,1549.6486486486488,40896,212372289.4009009,-1606,1241,3
7663.351351351352,8828,5460691.456456456,7357,2117,2826.135135135135,24192,52623646.675675675,4795,440,6270.918918918919,3468,930475.7987987988,5781,796,-8121.756756756757,7703,4064047.3558558556,-7735,884,1185.6216216216217,12147,17407206.01951952,-817,1811,-2964.4324324324325,42114,186021083.4744745,-5234,1836,3
7417.675675675676,7240,4460343.280780781,6606,1418,3006.3783783783783,23130,47840926.90840841,5095,526,6163.8378378378375,2894,744784.6951951951,5994,389,-7207.135135135135,8917,4386305.786786786,-7278,476,988.6486486486486,14748,21979848.4009009,-1184,1262,-1701.1351351351352,41315,198816660.73123124,-3736,1446,3
9501.27027027027,6137,3892243.0915915915,9032,1117,30.513513513513512,21315,43582989.81231231,1705,353,5706.27027027027,2383,532956.8693693693,5745,286,-7373.810810810811,4601,1701335.1576576577,-6953,391,1014.5945945945946,2857,642591.3588588588,854,1347,-1033.4864864864865,39297,204505551.25675675,-3312,2046,3
7201.7027027027025,6382,5109613.714714714,6551,1131,1883.4594594594594,24137,51614231.533033036,3394,632,6500.027027027027,4026,1253078.4714714715,6296,400,-5878.27027027027,12127,7484028.758258258,-5695,697,-1447.4324324324325,13748,19132715.03003003,-2565,2205,-2221.5405405405404,41777,217343229.1996997,-5626,1312,3
8534.783783783783,6634,4348227.174174174,8364,1712,-4349.918918918919,17784,35080027.02102102,-4780,555,7023.216216216216,2971,515591.3963963964,6998,559,-6483.27027027027,9639,8321535.202702703,-5166,684,-314.05405405405406,10581,10402421.996996997,672,1777,631.5405405405405,39227,209161763.8108108,7353,1684,3
5877.135135135135,8115,5095195.175675675,5207,1145,1657.4864864864865,24662,56548902.867867865,3784,834,6855.135135135135,2706,601892.2312312312,6687,487,-5611.108108108108,12920,14103508.987987988,-4737,1126,1247.8108108108108,10742,13304055.37987988,-804,2591,-645.6486486486486,42251,206646829.95645645,-3639,1549,3
7669.945945945946,9473,7332597.163663664,7795,1859,-2736.7837837837837,20218,46493843.674174175,-2554,978,6762,2645,611224.7222222222,6574,717,-7598.648648648648,5419,2701673.3453453453,-7777,879,-282.8918918918919,7767,4601574.654654655,-983,1757,486.7027027027027,44626,249881719.77027026,2532,2744,3
8104.054054054054,7546,5373465.108108108,7564,951,4943.027027027027,23274,47709192.082582586,7301,690,5396.72972972973,1587,175855.48048048047,5210,421,-6481.459459459459,3818,825171.3663663664,-6717,480,-82.8108108108108,10658,9636770.49099099,-1870,1898,-6977.783783783784,36746,113226221.61861862,-8245,828,3
6576.972972972973,4189,1924455.6381381382,5887,1740,-2381.2972972972975,21180,50716900.825825825,-1803,683,7734.351351351352,3590,1212537.512012012,7864,842,-7436.027027027027,12498,16593443.915915916,-4957,720,350.5945945945946,12059,14844472.136636637,1137,1481,2528.5405405405404,40473,179222146.14414415,6844,2637,3
8572.945945945947,6755,3933659.1081081084,8296,1233,2356.810810810811,22358,46809178.54654654,4000,652,5725.72972972973,2943,509702.9804804805,5605,494,-8225.486486486487,8570,6158118.312312312,-8160,826,839.4864864864865,16418,27373123.97897898,-395,1398,-2138.4054054054054,42546,211950693.74774775,-5479,1494,3
7112.7027027027025,6467,4396810.325825826,6236,709,3133.054054054054,23413,48391335.1081081,4963,519,6869.945945945946,3614,1106892.7747747747,6479,378,-7454.459459459459,10855,5760004.421921922,-6969,494,-127.89189189189189,16406,25421528.265765764,-1184,1317,-2652.7297297297296,40097,180727947.64714715,-4852,1327,3
7988.027027027027,7746,6965791.527027027,6991,907,2029,22504,48402714.722222224,3347,636,5173.864864864865,3117,741383.6756756756,5280,471,-8640.756756756757,9041,7579994.8003003,-8818,589,-436.6216216216216,15020,24889274.2972973,-2049,1403,-2148.4864864864867,39750,203477242.64564565,-4388,1017,3
7704.7027027027025,7685,4994234.492492492,7574,1025,1074.6216216216217,22238,47502225.96396396,1995,405,6579.621621621622,3695,1206305.4084084083,6182,380,-7079.243243243243,11359,8788533.68918919,-6504,1185,-847.1621621621622,13428,18633419.972972974,-1798,2045,-1693.5135135135135,39156,205139682.92342344,-5076,1181,3
8392.081081081082,8535,6733077.465465466,7952,1000,1518.7567567567567,21818,43541716.35585586,2899,505,5673.918918918919,2797,579561.0210210211,5445,320,-7578.5675675675675,5857,3078668.307807808,-7783,544,281.4594594594595,12114,12237194.6996997,-164,1384,-1884.972972972973,39830,216664920.52702704,-4872,1182,3
6762.135135135135,9175,6725076.731231231,6208,1009,3606.4054054054054,23268,48942536.46996997,5818,533,5711.621621621622,5047,1543562.463963964,5250,575,-7493.540540540541,9589,4902350.644144144,-7399,848,1364.8648648648648,15382,21529436.009009007,106,2183,-3797.4054054054054,39595,186225616.63663664,-6018,1188,3
4556.675675675676,12071,16759391.225225225,3267,1269,4113.621621621622,19630,34891599.18618619,5348,517,5582.459459459459,4403,2731562.3663663664,6640,378,-7447.72972972973,8425,5583264.702702703,-7469,500,-481.7837837837838,10173,4049363.174174174,-111,1001,-373.6756756756757,42459,206302875.6141141,-3737,1130,3
9468.675675675675,5643,2145217.503003003,9220,1186,272.05405405405406,22994,49549534.05255255,2078,490,4606.7027027027025,2976,1013580.048048048,4140,456,-8541.837837837838,5993,3340242.361861862,-8838,719,986.6216216216217,15139,18630092.186186187,182,1310,751.918918918919,38660,184976900.85435435,-2784,1415,3
8743.567567567568,4871,3003717.585585586,8037,779,1073.972972972973,23484,50996530.97147147,2799,487,5301.513513513513,1484,171096.86786786787,5197,427,-7209.8378378378375,5851,2375429.3063063063,-7473,386,-1029.7567567567567,12406,16438617.411411412,-1499,1016,-572.1891891891892,42891,221424525.1021021,-4627,1317,3
7921.594594594595,6690,2687593.7477477477,7662,1310,4234.405405405405,25229,56617037.581081085,6532,689,4737.459459459459,3716,1094665.6996996996,4654,429,-6228.4324324324325,3569,743909.7522522522,-6209,429,-689.7567567567568,9140,5631864.022522522,-978,1935,-4539.891891891892,40191,132158871.71021022,-5345,1546,3
8319.972972972973,5577,2890008.0825825827,7758,986,1197.3243243243244,22338,46844806.55855856,2305,321,6138.540540540541,3297,1132444.5330330331,5639,419,-6254.72972972973,11499,7176406.758258258,-5882,416,80.24324324324324,17170,26135255.411411412,-357,1205,-1252.2162162162163,38662,197677210.2852853,-4521,1277,3
8200.027027027027,8752,6962559.915915916,7478,524,2108.027027027027,22373,46410126.74924925,3197,489,5836.324324324324,1753,305576.003003003,5515,247,-7437.2972972972975,4183,1113480.3258258258,-7484,246,-656.8378378378378,7724,6711088.750750751,-768,845,-2806.972972972973,42180,223329996.52702704,-6401,246,3
1830.1351351351352,6398,4260683.897897897,2983,638,-5806.540540540541,13411,11229227.810810812,-5621,564,14006.54054054054,7053,5037701.088588589,14049,911,-5122.216216216216,27204,53433467.78528529,-7315,604,4062.7567567567567,8726,5948725.355855856,4207,943,4807.1621621621625,20621,47008846.63963964,4438,1220,4
3754.5135135135133,4581,1892134.9234234234,3508,493,-3909.810810810811,13625,19005601.990990993,-2929,303,14022.081081081082,3723,1225494.7432432433,14083,423,-8512.945945945947,23750,56313776.55255255,-5783,462,1518.918918918919,3205,766378.1876876877,1613,1076,5192.405405405405,16768,36545963.85885886,2811,454,4
3586.9189189189187,3979,1668237.4654654656,2947,424,-3443,10544,10789781.055555556,-2445,254,14984.243243243243,3656,1392320.578078078,14783,325,-8573.72972972973,17597,23442251.813813813,-6617,351,1326.1891891891892,6580,3653393.7687687688,688,1059,4414.486486486487,23875,51823487.7012012,2077,314,4
749.3513513513514,8113,5233742.067567567,-165,470,-3608.6216216216217,12967,12245903.686186187,-3488,223,14732.162162162162,7985,7535946.528528528,15982,447,-4247.4324324324325,16142,25513870.53003003,-7203,429,3979.189189189189,14124,11988024.657657659,5865,940,6172.8378378378375,15718,22301775.41741742,4852,578,4
3207.6216216216217,4467,2000701.7972972973,3953,854,-2366.7297297297296,15181,19233873.2027027,-758,354,14198.27027027027,4680,3287207.036036036,14377,420,-2850.4864864864867,20652,30265860.36786787,-4797,446,2081.945945945946,7642,4734726.33033033,2329,1513,5014.324324324324,15956,21761829.947447445,5424,314,4
1851.081081081081,4446,1283953.4099099098,2162,616,-1841.7027027027027,7966,3767040.6591591593,-1547,282,15782.405405405405,5359,2845322.5255255257,16671,427,-5528.8378378378375,13101,13186413.75075075,-7469,223,2516.5945945945946,7121,7489309.636636636,3088,739,5493.621621621622,14431,20421590.408408407,4799,691,4
2426.6486486486488,2497,388632.2897897898,2431,429,-2011,12023,13081894.777777778,-758,247,14492.486486486487,3722,1424902.0900900902,14555,346,-6413.972972972973,21916,33080791.804804806,-5834,229,1394.4054054054054,2794,762008.8588588588,1351,741,3169.135135135135,20763,43742826.28678679,2888,619,4
2599.3513513513512,3211,928989.7342342342,2766,218,-2266.4054054054054,17606,29363382.85885886,154,203,14300.567567567568,3570,1497349.03003003,14287,155,-2546.135135135135,19778,29532071.842342343,-4097,403,1839.1351351351352,3786,1032144.1756756757,1523,603,4985.918918918919,14464,17816639.965465467,4398,793,4
3647.3783783783783,3895,866535.463963964,3599,370,-2441.2432432432433,13895,15607417.744744744,-1312,257,14421.756756756757,2980,1131720.689189189,14499,422,-5673.513513513513,21368,38718990.53453454,-4884,270,1434.054054054054,5235,1994585.4414414412,1112,623,3581.054054054054,22402,42050464.830330335,2279,485,4
269.1621621621622,5000,2144913.8063063063,379,448,-2795.6216216216217,16186,18311065.686186187,-2346,187,14923.135135135135,6965,5964366.009009009,16423,711,-3143.189189189189,15427,23688876.65765766,-6095,433,2510.945945945946,4891,2063443.3303303304,2689,566,6875.108108108108,12638,16136797.71021021,5570,509,4
2197.135135135135,4215,1102271.7867867867,2344,314,-3557.3783783783783,12889,16208764.963963963,-2513,248,14280.783783783783,3959,1174186.7297297297,14081,499,-7925.4324324324325,18945,33911273.36336336,-5943,280,1001.972972972973,4656,2001396.4714714715,333,451,4988.513513513513,23910,53294053.25675676,3027,509,4
4217.027027027027,5098,2458167.8048048047,4547,641,-2803.135135135135,16403,22542532.064564563,-1437,237,13289.324324324325,3505,1438111.2807807808,12845,436,-4142.810810810811,26077,50122425.71321321,-4315,308,814.5405405405405,4147,988472.5885885886,454,1218,4752.135135135135,13781,22252195.342342343,3996,566,4
3899.2162162162163,5178,2020713.7297297297,4563,472,-2656.3513513513512,16158,24755139.456456456,-364,351,14135.27027027027,3951,2063978.1471471472,14239,274,-3180.2432432432433,19929,26532718.966966968,-4571,258,1028.1081081081081,3962,1258547.099099099,575,748,5144.918918918919,14011,21667401.854354355,3860,708,4
3403.189189189189,5646,1483448.3243243243,3639,474,-1849.837837837838,14620,16683203.25075075,-600,227,14109.594594594595,4076,1803379.3033033032,14316,537,-5632.972972972973,19285,22454448.24924925,-5451,368,153.7027027027027,3226,530771.6591591592,-26,909,4283,23805,52544704.44444445,3162,738,4
2226.189189189189,7272,7106990.213213213,3788,434,-3961.2702702702704,13341,13182036.924924925,-3301,290,14772.054054054053,4573,2859066.1081081084,15090,384,-3669.324324324324,16412,19392487.225225225,-5831,345,1124.5945945945946,5593,3955378.5255255257,114,852,6415.351351351352,14671,22433729.56756757,5852,461,4
-40.486486486486484,3872,973715.6456456456,181,642,-2757.5675675675675,15041,17724276.53003003,-1630,383,14456.864864864865,4179,1755708.5645645645,14798,401,-6261.108108108108,17891,17396117.43243243,-6043,235,1148.2702702702702,5719,2517217.7582582585,673,1209,4388.243243243243,24890,72194580.52252252,4489,497,4
1744.4594594594594,4198,1418805.7552552551,2188,397,-2193.675675675676,15932,22921400.780780777,-336,228,14282.405405405405,3627,1568364.46996997,14141,338,-3815.7567567567567,17913,20829986.022522524,-5066,290,485.8918918918919,5209,1575999.4324324322,419,1186,5378.324324324324,21400,44332814.55855855,5758,520,4
-225.1081081081081,5195,2215260.5435435437,-96,525,-4021.0810810810813,16476,21959954.243243244,-2945,161,15197.297297297297,4951,2787859.2702702703,15586,312,-3554.4864864864867,13112,17561954.034534536,-6067,377,2478.027027027027,1589,225462.1936936937,2661,539,6914.945945945946,12810,18434594.441441443,6208,632,4
-839.2702702702703,3989,969299.9249249249,-1023,433,-4403.189189189189,15098,16735172.1021021,-3852,188,15707.621621621622,5883,3906877.575075075,16690,305,-4334.081081081081,13604,19844104.965465464,-6841,321,3035.2432432432433,7316,4363891.911411411,3238,893,6861.027027027027,14034,21601587.47147147,5947,490,4
1445.7027027027027,8649,9579128.603603603,1256,762,-4729.243243243243,17880,25325903.633633632,-3872,242,14883.324324324325,5010,2951586.0585585586,15605,481,-2760.7567567567567,13538,21822760.57807808,-5175,556,2023.6216216216217,7164,5898941.797297297,2167,860,5738.675675675676,17264,27526031.725225225,4999,364,4
3515.972972972973,4733,1590641.8048048047,3931,489,-2137.027027027027,14479,17438995.02702703,-693,453,14191.81081081081,4326,2084218.602102102,14172,446,-4981.4324324324325,20347,24497212.641141143,-5725,400,1686.837837837838,5197,2422682.5285285288,1257,565,5076.459459459459,18442,32695613.755255256,4100,509,4
3437.7027027027025,4430,1584063.2702702703,3639,313,-3224.5135135135133,13797,17446497.47897898,-2296,292,13764.972972972973,3651,1355919.8048048047,13486,464,-7830.513513513513,23117,54030083.03453454,-5555,331,1681.4324324324325,7384,4334562.974474475,1112,616,3858.3513513513512,18556,30002596.067567565,2154,209,4
5890.108108108108,7288,3765461.8213213217,6583,790,-3134.2432432432433,14508,18216907.57807808,-1919,350,12494.81081081081,3288,1163636.490990991,12455,417,-5504.405405405405,25650,53470187.969969966,-4722,390,459.13513513513516,9895,7759598.342342342,-5,1082,3628.837837837838,17507,28962257.41741742,2569,835,4
4718.081081081081,6164,2366200.8543543546,5545,267,-2957.2162162162163,15578,19165196.34084084,-1396,323,13161.72972972973,4288,1981636.8138138137,13173,291,-4152.540540540541,23375,40057176.25525525,-4980,304,129.78378378378378,7926,6547104.174174174,-490,773,2616.810810810811,21063,40210893.768768765,2371,563,4
3634.2972972972975,6734,6329770.603603603,5365,432,-3364.7567567567567,13307,14518192.578078078,-2133,217,14422.18918918919,3894,2061623.8798798798,14951,319,-2745.6216216216217,18072,21683852.63063063,-3710,312,660.7297297297297,4088,1314312.4804804805,530,517,5733.891891891892,14097,19584749.21021021,5328,359,4
4390.918918918919,3964,880702.3543543543,4684,341,-3317.108108108108,14145,17546945.43243243,-2144,279,13667.27027027027,3977,1696330.5915915915,13819,451,-6103.189189189189,27166,58684899.43543544,-5197,320,335.3783783783784,3725,919911.9639639639,544,886,4242.72972972973,16742,33004927.36936937,2818,631,4
4165.594594594595,3346,685905.0810810811,4287,188,-2321.2432432432433,13657,15201544.689189188,-839,223,13958.513513513513,4160,2326361.09009009,13657,321,-4527.054054054054,21953,29310662.663663663,-5483,231,901.4054054054054,2361,379277.5255255255,934,595,4573.216216216216,18535,35018156.5075075,3258,864,4
4783.1621621621625,4986,1573759.0285285285,5096,287,-2577.324324324324,15211,19280053.28078078,-935,210,13694.567567567568,4350,2147268.03003003,13693,265,-3659.891891891892,21298,31083901.376876876,-4488,300,-408.35135135135135,6149,2042062.9564564566,-468,729,4672.1621621621625,16858,32369947.306306303,2854,812,4
7097.2972972972975,6760,2726578.1591591593,7604,318,-2398,15659,19092137.055555556,-645,386,12816.405405405405,4945,2926784.8588588587,12922,321,-2847.7567567567567,21159,29643782.578078076,-4476,514,-150.2972972972973,7494,3311447.214714715,288,1093,4068.162162162162,12536,20623201.195195194,2305,393,4
5253.864864864865,2976,837796.1756756756,5759,357,-3308.972972972973,12558,12765628.582582582,-2310,539,13669.648648648648,4766,2444035.78978979,13496,366,-5247.135135135135,23306,35657741.28678679,-5098,404,-360.7567567567568,8132,3894997.189189189,-851,1592,4341.675675675676,15164,22584536.114114113,3177,455,4
4078.3783783783783,3044,925962.1306306307,3773,370,-379.7567567567568,9274,7452121.689189189,665,233,14452.45945945946,3980,1726870.9774774774,14846,221,-5281,21307,26475888.666666668,-5581,207,1727.918918918919,3438,1324618.4654654656,1407,431,3182.4594594594596,14603,19226706.255255256,2241,207,4
8788.945945945947,5805,3926778.885885886,9182,278,-6677.405405405405,15672,17886010.46996997,-5757,469,9435.45945945946,8814,6201682.810810811,9956,329,-2114.162162162162,20907,38391973.36186186,763,365,3735.6216216216217,9593,12169238.963963963,3100,477,2571.5675675675675,26452,75993764.75225225,6191,696,1
8959.135135135135,8030,8561922.453453453,8356,519,-6374.243243243243,15624,16682465.689189188,-5277,250,9325.702702702703,7135,5596902.27027027,9290,453,-124.45945945945945,19990,30329048.6996997,2109,518,2142.3513513513512,9098,10059519.012012012,1411,668,3009.5405405405404,24464,64270434.58858859,6257,686,1
8724.54054054054,8104,9249223.644144144,7832,395,-5457.135135135135,15635,17480427.8978979,-3674,219,9625.945945945947,7312,6253984.774774775,9479,306,141.35135135135135,15751,13176389.400900902,621,422,1768.945945945946,12360,16960056.274774775,252,439,2094.108108108108,22097,52608407.04354355,4725,506,1
9341.486486486487,6785,6348265.867867867,9056,421,-6709.513513513513,13414,11988060.367867868,-5263,225,9410.72972972973,6100,4220967.869369369,9367,458,-392.43243243243245,17337,20512208.252252255,1006,354,1194,7525,6309277.722222222,845,534,2234.135135135135,23077,62183472.00900901,6070,612,1
7753.27027027027,7058,6415398.424924925,6796,332,-4929.918918918919,15231,16481282.965465464,-3486,246,10837.45945945946,7154,5150864.477477477,10932,280,-641.6756756756756,18519,22079587.28078078,719,412,2048.7027027027025,8886,8524784.603603603,1350,317,2684.2972972972975,20469,43473400.04804805,4776,652,1
9316.594594594595,5640,3931183.6366366367,10066,354,-7088.918918918919,11924,11624309.076576576,-6200,263,9692.567567567568,5057,2622793.696696697,9788,375,-3004.7837837837837,21758,50285009.45195195,971,344,1777.8108108108108,7261,5171526.713213213,1647,678,3593.2972972972975,20103,46031968.1036036,6530,431,1
8479.54054054054,6811,6785941.6996997,7518,451,-5782.216216216216,13792,13335020.229729729,-3989,193,10201.567567567568,6569,4536394.641141141,10729,342,-759.4324324324324,18065,18505907.53003003,426,530,1656.837837837838,8503,9554820.028528528,117,396,2400.5675675675675,22731,53177347.86336336,4867,568,1
9100.756756756757,8326,8281386.133633633,9404,529,-7210.594594594595,15258,16919222.08108108,-6003,200,8856.27027027027,6396,4191715.3138138135,8569,341,502.1081081081081,17773,26128238.0990991,2712,543,1913.6756756756756,12969,13407032.947447449,1138,646,2693.6486486486488,22334,58902337.17867868,6010,669,1
9433.027027027027,7887,7639539.24924925,9815,299,-6278.351351351352,13147,11908507.567567568,-5193,270,9309.108108108108,5090,3302659.821321321,9227,258,-670.1891891891892,19304,24577428.157657653,1080,352,974.1081081081081,8166,5903399.5990991,1517,489,2418.2972972972975,18468,40924473.1036036,5029,494,1
9188.324324324325,6927,6595385.336336336,8454,400,-6902.756756756757,11205,8968112.078078078,-5232,215,9658.621621621622,5379,3885446.5195195195,9293,248,-1150.5405405405406,18101,23522992.366366368,591,301,569.6486486486486,8231,6550369.678678679,502,664,2872.7297297297296,20251,50100397.81381381,6535,465,1
9336.567567567568,6662,5555410.863363364,9189,305,-6669.081081081081,12406,11078809.7987988,-5443,206,9571.972972972973,5406,3451406.749249249,9344,281,-1657.1081081081081,18657,26494842.876876876,435,406,1050.7567567567567,9080,6766064.244744745,790,654,2464.4054054054054,19908,48194657.8033033,6245,468,1
9210.837837837838,7892,7739427.139639639,8481,312,-7000.351351351352,11924,10273805.956456456,-5674,375,9569.918918918918,5853,4026667.632132132,9249,307,-1307.4054054054054,17485,22367649.414414417,188,398,632.972972972973,8939,7051405.915915916,514,470,2297.864864864865,18697,43648827.50900901,4984,1026,1
8707.432432432432,5288,3443775.196696697,9216,293,-7559,9934,9309036.111111112,-6764,272,9986.27027027027,5235,2678818.924924925,9342,254,-3387.7027027027025,17701,39733449.49249249,102,360,1023.4324324324324,6649,4151187.196696697,449,474,3687.135135135135,18049,33596053.50900901,6299,408,1
8800.243243243243,8721,10250615.3003003,8495,432,-7521.783783783784,11709,9409059.84084084,-6028,454,9709,6869,5435681.444444444,8725,441,-764.6486486486486,21210,34341616.45645646,1535,389,673.7567567567568,8777,6647948.966966967,-67,1166,3548.945945945946,20358,39391763.94144145,5027,694,1
8503.513513513513,8047,9143410.923423424,7883,295,-7141.405405405405,12065,9911336.136636637,-5690,313,10001.45945945946,5512,4111029.421921922,9690,287,-444.18918918918916,18284,19846885.879879877,681,593,63.32432432432432,9865,9100897.558558559,-596,790,3028.189189189189,20923,47681803.26876877,5247,608,1
8321.45945945946,7162,6707876.421921922,7270,401,-7225.027027027027,14417,14715126.638138138,-5291,373,10018.81081081081,6522,5367125.324324325,9866,431,-861.1891891891892,17747,19843713.657657657,513,407,859.3783783783783,7094,5529733.241741742,966,603,1599.027027027027,22751,59105121.3048048,5553,654,1
8641.216216216217,7071,7131367.174174174,7725,348,-7563.216216216216,13057,11166447.618618617,-6154,199,9474.702702702703,6675,4846235.659159159,8770,346,-845.0540540540541,18447,23283218.10810811,597,514,1053.5945945945946,10772,10752842.96996997,1440,658,2165.810810810811,22432,54861860.43543543,5381,690,1
8002.972972972973,6913,6533793.582582583,7703,371,-6888.486486486487,13307,12389495.312312312,-5579,253,10300.756756756757,5802,4178403.466966967,10114,397,-1079.7837837837837,20504,32212805.22972973,1105,410,711.2432432432432,7989,6238021.189189189,114,577,3253,20520,50270608.11111111,6782,696,1
8297.72972972973,7372,6187858.924924925,8971,348,-7939.189189189189,12344,10789966.046546547,-6485,255,9671.324324324325,6248,3730074.9474474476,9312,248,-1694.5405405405406,21723,42300475.75525526,1208,394,1282.2432432432433,8596,6454614.633633633,668,606,3422.5675675675675,21297,49761517.19669669,5940,571,1
8700.756756756757,7610,7547840.855855856,8460,437,-7830.1621621621625,12272,10448518.639639638,-6413,300,9344.756756756757,5747,3889043.8003003,8762,391,-288.05405405405406,18334,25110507.663663667,1444,436,643.4594594594595,9325,7984828.866366367,150,503,2561.189189189189,21411,49647068.824324325,5392,714,1
8458.081081081082,9102,9999524.40990991,9054,532,-7722.108108108108,13119,12480059.376876878,-6445,235,9398.243243243243,5706,3520695.855855856,8905,290,-1089.4864864864865,21863,41016366.867867865,1710,380,372.2162162162162,7580,6029774.451951952,186,571,3276.3783783783783,20930,48426679.63063063,5947,519,1
9008.513513513513,8386,8641264.2012012,9548,421,-8706.702702702703,10867,6964163.381381381,-8314,250,8741.486486486487,6380,5412629.534534534,7446,393,-225.27027027027026,19921,29012691.75825826,1095,476,146.6216216216216,11146,12644191.463963965,211,475,2988.7567567567567,19785,47458840.3003003,6143,487,1
7371.810810810811,8908,11277999.935435435,6155,545,-6884.972972972973,14595,14820311.915915916,-5288,344,10247.432432432432,6642,4912630.863363364,10109,420,-886.027027027027,21436,30611663.24924925,1279,405,1731.2972972972973,11947,14432050.548048047,616,651,3538.5405405405404,23646,61861413.533033036,6755,759,1
7861.054054054054,9785,13615922.885885887,6482,377,-5957,9707,5961533.611111111,-5060,239,10529.756756756757,6928,5692147.522522522,9645,243,-734.7297297297297,19346,26537426.536036033,845,314,368.56756756756755,12664,12286613.252252253,-920,1076,4790.1621621621625,19291,36856722.13963964,5893,543,1
7904.8378378378375,8027,8842222.806306306,6780,432,-6752.054054054054,13766,12957796.663663665,-5047,310,9948.45945945946,6787,6301359.866366367,9144,301,254.05405405405406,18404,22593839.66366366,1403,389,338.4054054054054,9468,8821622.525525527,-470,834,2961.054054054054,21765,54223465.66366366,6865,533,1
8805.675675675675,7798,8416414.280780781,9882,363,-8111.324324324324,11901,10670495.725225225,-6748,240,9252.108108108108,5579,3656427.21021021,9055,267,-706.4864864864865,19133,33747580.31231231,2209,308,-11.756756756756756,9342,7622541.911411411,207,781,4037.0810810810813,21288,60562839.132132135,7773,534,1
8111.540540540541,8243,8741897.033033034,8697,329,-7743.027027027027,12852,11144725.415915916,-6719,209,10111.081081081082,5757,3539547.8543543546,10688,338,-683.5405405405405,19109,23081839.533033036,826,300,569.4594594594595,10532,11866693.477477478,-267,569,2942.3783783783783,20330,45170219.2972973,4602,604,1
8201.945945945947,8790,11097542.108108109,8143,308,-7107.486486486487,10601,7948267.367867868,-5640,227,9847.972972972973,6792,5343986.249249249,9364,316,-703.7027027027027,18746,22228894.659159157,475,322,-836.1621621621622,10675,11481380.972972974,-1697,492,3606.7837837837837,20899,51560441.95195195,7095,388,1
8108.540540540541,8285,10652607.921921922,7448,390,-7765.7027027027025,12143,9652509.881381381,-6358,286,9582.297297297297,7063,6002314.881381381,8814,326,-226.64864864864865,17792,21675978.17867868,1021,408,-501.8918918918919,11813,13909326.876876878,-1945,987,3885.972972972973,19744,44469902.415915914,7255,487,1
8075.675675675676,9124,11538012.558558559,7952,306,-6940.540540540541,14121,14373094.144144146,-5320,401,9555.918918918918,6365,5070586.687687688,8872,243,-809.4324324324324,22477,39510667.86336336,1565,425,993.7297297297297,9700,8475593.647147147,828,723,3742.3513513513512,22127,58855998.34534535,7474,425,1
5146.216216216216,4041,1457920.6741741742,5426,676,-14837.405405405405,7252,3773476.3588588587,-15747,542,-3808.7297297297296,10469,14578423.369369369,-4090,444,-3210.945945945946,28224,55422086.38588589,-3489,1650,874.918918918919,21667,25291382.243243244,593,1950,3901.5135135135133,14388,17099598.97897898,2518,1632,2
5240.459459459459,2653,531929.6996996998,5153,979,-13656.45945945946,7563,6405410.033033033,-14706,945,-4145.5675675675675,11045,15659678.53003003,-3840,490,-4089.189189189189,29113,58361165.43543544,-4342,1753,3574.864864864865,25419,39084381.3978979,4072,3048,2140.5405405405404,16325,21534357.42192192,1139,1604,2
