,accX,accY,accZ,gyroX,gyroY,gyroZ
271,-4934,12322,5671,3930,6739,-7664
272,-5324,12250,5587,3474,6340,-7557
273,-5725,12178,5490,3079,6006,-7451
274,-6086,12119,5427,2783,5623,-7355
275,-6409,12024,5380,2531,5249,-7281
276,-6738,11889,5291,2308,4959,-7226
277,-7150,11715,5123,2117,4768,-7199
278,-7621,11519,4913,1972,4617,-7178
279,-8089,11338,4697,1883,4418,-7130
280,-8486,11135,4499,1810,4159,-7045
281,-8827,10958,4260,1777,3883,-6931
282,-9159,10831,4017,1803,3592,-6823
283,-9476,10732,3794,1896,3237,-6741
284,-9780,10637,3552,2082,2772,-6700
285,-10037,10558,3324,2362,2238,-6702
286,-10342,10462,3070,2669,1839,-6735
287,-10795,10311,2735,3007,1647,-6782
288,-11328,10136,2317,3477,1497,-6802
289,-11868,9962,1787,4116,1264,-6772
290,-12362,9788,1097,4868,971,-6666
291,-12886,9628,195,5737,655,-6497
292,-13470,9453,-896,6588,317,-6145
293,-14018,9336,-2168,7430,-180,-5540
294,-14430,9367,-3689,8186,-910,-4628
295,-14641,9476,-5132,8702,-1987,-3406
296,-14578,9508,-6506,8744,-3370,-1836
297,-14233,9476,-7663,8311,-4949,65
298,-13662,9447,-8634,7393,-6522,2240
299,-12887,9319,-9312,5870,-8095,4618
300,-12076,8975,-9644,3704,-9638,7079
301,-11134,8403,-9712,942,-11109,9604
302,-9932,7558,-9420,-2428,-12496,11920
303,-8536,6129,-8814,-5462,-13555,14005
304,-6913,3719,-8117,-8192,-14182,15881
305,-4998,70,-7148,-10650,-14540,17570
306,-2467,-3212,-4355,-12862,-14422,19090
307,-153,-6168,-882,-14852,-12724,20457
308,1908,-8700,2482,-16644,-10425,21688
309,2477,-9215,5245,-17328,-9126,21507
310,2764,-9000,7817,-16374,-9317,19655
311,3022,-8806,10131,-15516,-9488,17988
312,3489,-8613,11683,-14618,-8455,15405
313,3223,-8378,12953,-13926,-6302,13323
314,2253,-8303,13768,-13355,-4105,11672
315,1281,-8355,14330,-12718,-2989,10369
316,766,-8348,14822,-11862,-3038,9289
317,695,-8343,15210,-10818,-3613,8283
318,952,-8355,15375,-9578,-4216,7215
319,1344,-8469,15273,-8201,-4610,5998
320,1743,-8769,14908,-6756,-4774,4598
321,2170,-9239,14405,-5262,-4811,3060
322,2621,-9736,13793,-3762,-4800,1489
323,3031,-10052,13192,-2334,-4796,16
324,3358,-10013,12659,-1059,-4776,-1210
325,3626,-9720,12231,-64,-4683,-2098
326,3714,-9416,11863,555,-4485,-2621
327,3528,-9104,11523,847,-4321,-2770
328,3184,-8576,11187,967,-4438,-2526
329,2861,-7854,10760,887,-5058,-1843
330,2706,-7250,10332,567,-6350,-741
331,2911,-6682,10114,203,-8201,714
332,3438,-5973,10037,-261,-10044,2395
333,4035,-5299,9975,-1087,-11424,4144
334,4641,-4848,10174,-2343,-12280,5962
335,5203,-4762,10677,-3986,-12780,7893
336,5755,-4852,11285,-5836,-13108,9861
337,6552,-5076,12029,-7711,-13547,11700
338,7557,-5596,12741,-9551,-13996,13275
339,8562,-6305,13255,-11192,-14283,14570
340,9456,-7029,13587,-12519,-14454,15618
341,10209,-7734,13835,-13550,-14529,16438
342,10641,-8468,14159,-14356,-14451,17063
343,10747,-9338,14416,-14908,-14251,17551
344,10666,-10232,14351,-14979,-14483,17935
345,10871,-11009,14393,-14307,-15948,18157
346,11444,-11440,14147,-13040,-17630,18390
347,12138,-11659,13956,-11620,-19143,18445
348,12990,-11732,13699,-10401,-20143,18286
349,13494,-11858,13488,-9546,-19800,17858
350,13739,-11980,13117,-8835,-18475,17138
351,13809,-12227,12656,-8151,-16758,16108
352,13708,-12546,12276,-7374,-14935,14863
353,13465,-12819,11880,-6442,-13177,13501
354,13140,-13056,11459,-5388,-11686,12069
355,12855,-13242,11119,-4246,-10524,10559
356,12676,-13368,10830,-3066,-9516,9021
357,12574,-13502,10666,-1912,-8461,7502
358,12461,-13649,10563,-776,-7258,5977
359,12403,-13871,10535,381,-6018,4404
360,12479,-14187,10701,1591,-4878,2749
361,12604,-14576,10984,2914,-3775,1025
362,12902,-14954,11411,4433,-2780,-758
363,13456,-15374,12014,6086,-1928,-2621
364,14083,-15774,12652,7792,-912,-4539
365,14725,-16017,13333,9513,409,-6434
366,15172,-16169,13954,11220,1961,-8324
367,15474,-16168,14581,12928,3524,-10170
368,15718,-16034,15161,14623,5045,-11940
369,15794,-15853,15553,16268,6570,-13635
370,15607,-15514,15722,17918,7986,-15223
371,15375,-15022,15824,19403,9182,-16677
372,15051,-14529,15818,20739,10302,-17991
373,14556,-14005,15753,21942,11400,-19147
374,13931,-13439,15497,23025,12422,-20118
375,13165,-12813,15024,23999,13271,-20961
376,12319,-11997,14446,24876,13952,-21661
377,11446,-11044,13754,25665,14636,-22273
378,10661,-10186,13131,26375,15253,-22825
379,9588,-9210,12347,27014,15838,-23055
380,8622,-8331,11641,27589,16364,-23262
381,7684,-7217,10771,27948,16474,-23235
382,6822,-6155,9887,28091,16571,-23115
383,5900,-5223,8919,28051,16692,-22894
384,5017,-4396,7976,27944,16684,-22604
385,4086,-3649,6949,27847,16447,-22278
386,3050,-3001,5726,27813,15989,-21889
387,2004,-2377,4369,27904,15249,-21348
388,823,-1811,2745,28102,14277,-20745
389,-239,-1302,1284,28281,13401,-20202
390,-1880,-862,-895,28646,11172,-19752
391,-3358,-467,-2857,28974,9165,-19346
392,-5358,-434,-5394,28299,6263,-17884
393,-7344,-874,-8099,26936,3545,-15680
394,-8919,-1838,-10566,24958,1090,-12519
395,-9928,-2735,-12739,22174,-1287,-8347
396,-10397,-4011,-14720,17823,-3207,-4236
397,-10212,-5417,-15987,12764,-5176,-535
398,-9095,-6983,-16190,8211,-7105,2794
399,-7320,-8658,-15640,4113,-9057,5791
400,-4970,-11069,-14663,425,-11228,8489
401,-2141,-13239,-13013,-2894,-12910,10917
402,1031,-15192,-9297,-5881,-13018,13102
403,3047,-16949,-5091,-8570,-11398,15068
404,4581,-18531,-1305,-10989,-9760,16838
405,5814,-18655,2101,-12286,-8971,18352
406,6478,-17834,5168,-12046,-8691,18357
407,7045,-17252,7889,-11664,-8209,17313
408,7371,-16639,9965,-11041,-6869,15854
409,7161,-15880,11334,-10192,-4730,14364
410,6569,-15129,12161,-9252,-2695,12821
411,5922,-14451,12589,-8275,-1344,11238
412,5436,-13815,12722,-7276,-625,9667
413,5078,-13273,12674,-6321,-236,8125
414,4684,-12842,12551,-5436,110,6620
415,4265,-12506,12242,-4625,513,5188
416,3891,-12256,11734,-3921,861,3870
417,3578,-12065,11112,-3357,1042,2706
418,3231,-11851,10564,-2960,954,1728
419,2804,-11400,10118,-2744,618,904
420,2472,-10802,9769,-2823,7,179
421,2371,-10374,9642,-3277,-956,-445
422,2304,-10204,9683,-4026,-2154,-864
423,2323,-10058,9733,-4918,-3525,-866
424,2544,-9825,9822,-5828,-5175,-517
425,3060,-9715,9966,-6879,-7100,58
426,3706,-9829,10213,-8009,-9145,765
427,4466,-9941,10538,-8986,-11094,1602
428,5392,-9934,10913,-9757,-12752,2544
429,6340,-9958,11333,-10421,-14004,3538
430,7156,-10101,11736,-10977,-14799,4594
431,7841,-10312,12083,-11347,-15363,5699
432,8523,-10524,12401,-11500,-15976,6766
433,9194,-10776,12813,-11463,-16793,7708
434,9865,-10996,13178,-11220,-17782,8526
435,10565,-11175,13479,-10778,-18857,9245
436,11286,-11239,13769,-10141,-19769,9907
437,12014,-11210,14125,-9421,-20291,10453
438,12646,-11207,14459,-8731,-20244,10760
439,13044,-11237,14806,-7978,-19594,10725
440,13296,-11316,15240,-7071,-18546,10351
441,13389,-11489,15642,-5986,-17225,9698
442,13269,-11635,15950,-4638,-15747,8875
443,13108,-11744,16329,-3052,-14347,7999
444,13065,-11922,16757,-1293,-13009,7028
445,13120,-12169,17153,573,-11600,6002
446,13116,-12464,17519,2518,-10084,4972
447,13246,-12778,17918,4561,-8583,3932
448,13577,-13103,18364,6670,-7103,2799
449,13897,-13375,18768,8806,-5489,1554
450,14135,-13548,19090,10969,-3779,252
451,14382,-13646,19358,13149,-2105,-1113
452,14583,-13606,19556,15110,-418,-2556
453,14665,-13449,19773,16876,1275,-4025
454,14666,-13299,19889,18465,2859,-5461
455,14588,-13121,19712,19895,4258,-6887
456,14526,-12695,19490,21183,5448,-8302
457,14403,-12146,19237,22341,6668,-9664
458,14016,-11590,18717,23384,8060,-10873
459,13346,-10922,17964,24322,9419,-11892
460,12513,-10083,17104,25166,10514,-12809
461,11659,-9158,16262,25927,11307,-13662
462,10745,-8213,15317,26611,11854,-14442
463,9848,-7245,14375,27226,12193,-15107
464,8998,-6209,13460,27780,12438,-15654
