,accX,accY,accZ,gyroX,gyroY,gyroZ
192,14479,-2240,10720,-6025,1941,7288
193,14298,-2385,10220,-5842,1543,5286
194,14200,-2842,9678,-5953,894,3209
195,14080,-3600,9104,-6184,216,1019
196,13851,-4395,8496,-6270,-316,-1265
197,13382,-4999,8033,-6156,-759,-3560
198,12758,-5272,7595,-5849,-1315,-5616
199,12045,-5216,7210,-5370,-2093,-7298
200,11213,-4828,6854,-4696,-3002,-8551
201,10451,-4094,6601,-4037,-4047,-9154
202,9726,-3211,6402,-3542,-5251,-9021
203,8985,-2213,6307,-3090,-6651,-8141
204,8377,-1092,6334,-2558,-8239,-6609
205,8161,14,6394,-1967,-9860,-4414
206,8302,932,6411,-1403,-11314,-1587
207,8792,1540,6362,-997,-12509,1777
208,9518,1797,6265,-734,-13346,4876
209,10448,1741,6113,-551,-13756,7665
210,11713,1481,5938,-479,-13688,10176
211,13142,949,5797,-635,-13326,12435
212,14346,98,5736,-880,-12959,14468
213,15367,-674,5586,-869,-12661,16298
214,16204,-1372,5299,-741,-12253,17945
215,17018,-2268,4964,-738,-11983,19416
216,17696,-3301,4560,-738,-12033,20384
217,18171,-4259,4086,-628,-11870,21014
218,18183,-5092,3466,-539,-11208,21548
219,18344,-6022,3025,-599,-11190,21647
220,19073,-6877,2567,-456,-12331,20826
221,20038,-7638,2040,-183,-13662,19541
222,20723,-8235,1524,258,-14215,17965
223,20835,-8523,951,610,-12600,16460
224,20344,-8798,467,624,-9511,14870
225,19536,-9077,112,429,-6081,13158
226,18623,-9340,-101,151,-2915,11437
227,17689,-9627,-201,-195,-194,9812
228,16759,-9925,-225,-550,1901,8501
229,15913,-10222,-181,-812,3186,7530
230,15183,-10492,-87,-961,3756,6806
231,14565,-10766,78,-1050,3855,6253
232,14046,-11048,251,-1097,3610,5795
233,13698,-11315,456,-1079,3027,5381
234,13490,-11507,629,-986,2472,4994
235,13388,-11673,865,-939,2231,4625
236,13422,-11937,1185,-985,2316,4226
237,13643,-12251,1582,-992,2643,3756
238,14177,-12757,2197,-977,3235,3308
239,14956,-13485,2969,-861,4271,2897
240,15603,-14315,3743,-424,5869,2367
241,15937,-15144,4527,533,7761,1504
242,15952,-15827,5410,1997,9602,179
243,15715,-16265,6254,3868,11234,-1399
244,15324,-16428,7015,6032,12285,-2948
245,14911,-16231,7595,8384,12692,-4297
246,14500,-15817,7999,10741,12649,-5533
247,14193,-15270,8255,12944,12340,-6921
248,14139,-14617,8502,14926,11758,-8569
249,14292,-13793,8831,16710,11095,-10426
250,14533,-12914,9142,18316,10581,-12389
251,14768,-11956,9378,19761,10185,-14355
252,14980,-10905,9531,21062,9894,-16196
253,15153,-9765,9546,22232,9550,-17853
254,15133,-8526,9392,23286,9060,-19345
255,14941,-7174,9085,24234,8425,-20687
256,14646,-5776,8617,25087,7743,-21895
257,14267,-4477,8046,25855,7164,-22982
258,13615,-3290,7306,26301,6663,-23961
259,12753,-2148,6422,26443,6066,-24841
260,11800,-1138,5557,26191,5351,-25634
261,10867,-283,4858,25502,4616,-26347
262,9916,365,4328,24485,3946,-26989
263,8770,747,3831,23292,3396,-27567
264,7363,935,3288,22162,2900,-28087
265,5847,984,2821,21167,2305,-28555
266,4233,908,2555,20301,1596,-28976
267,2458,771,2393,19513,875,-29355
268,769,687,2210,18760,148,-29299
269,-1119,415,1935,17930,-375,-28717
270,-3113,-38,1588,17158,-685,-27497
271,-5577,-534,832,16815,-859,-25845
272,-8240,-1102,18,16732,-1284,-23665
273,-10692,-1897,-683,16604,-2108,-20609
274,-12900,-2896,-1402,16150,-3183,-16252
275,-14813,-4043,-2321,15239,-4257,-11350
276,-15977,-5154,-3044,13719,-5336,-6938
277,-16131,-6147,-3387,11600,-5955,-2967
278,-15146,-6832,-3097,9225,-6294,605
279,-13354,-7337,-2550,6801,-6360,3821
280,-11008,-8276,-2142,4182,-5736,6716
281,-7913,-9878,-862,925,-4535,9321
282,-3845,-12167,1566,-2443,-3837,11666
283,-183,-14227,3820,-5476,-3164,13776
284,3111,-14506,5103,-6523,-1512,15675
285,5898,-13460,6249,-6144,-516,17384
286,8412,-11994,7277,-5675,-274,18816
287,10181,-10682,8054,-5406,140,18816
288,11081,-9524,8688,-5259,780,17895
289,11627,-8401,9293,-5112,1221,16658
290,11999,-7372,9881,-4981,1382,15403
291,12316,-6416,10445,-4844,1322,14182
292,12550,-5557,10906,-4702,1219,12938
293,12647,-4829,11179,-4545,1166,11625
294,12652,-4225,11297,-4344,1049,10207
295,12680,-3721,11339,-4089,741,8658
296,12757,-3271,11403,-3821,297,6936
297,12830,-2980,11326,-3642,-157,5035
298,12904,-2931,11098,-3667,-635,3059
299,12966,-3026,10763,-3741,-1134,998
300,13072,-3133,10476,-3823,-1668,-1075
301,13223,-3317,10205,-3949,-2175,-3099
302,13334,-3602,9894,-4063,-2612,-5102
303,13338,-3670,9587,-3955,-2958,-7141
304,13235,-3324,9293,-3562,-3224,-9091
305,12997,-2654,9104,-3131,-3412,-10741
306,12582,-1958,8974,-2957,-3495,-11946
307,11968,-1398,8780,-2966,-3603,-12706
308,11153,-827,8468,-2887,-3924,-13081
309,10278,-116,8138,-2680,-4548,-13086
310,9340,687,7801,-2471,-5430,-12724
311,8430,1455,7501,-2431,-6533,-11886
312,7650,2086,7365,-2581,-7774,-10461
313,7085,2553,7393,-2841,-8987,-8416
314,6612,2891,7376,-3045,-10042,-5874
315,6365,3126,7281,-3158,-10954,-2908
316,6617,3197,7406,-3244,-11754,395
317,7327,3036,7664,-3290,-12322,3632
318,8297,2719,7905,-3144,-12752,6545
319,9394,2386,7987,-2789,-12990,9167
320,10688,1920,7915,-2522,-13225,11527
321,12343,1173,7783,-2417,-13634,13651
322,14172,372,7723,-2313,-13521,15563
323,15375,-250,7466,-2102,-12397,17283
324,16208,-888,7224,-2103,-11057,18820
325,17044,-1702,7048,-2283,-10032,19741
326,17718,-2521,6842,-2312,-9372,20020
327,18149,-3150,6601,-2247,-8675,19960
328,18379,-3760,6356,-2267,-7735,19826
329,18527,-4390,6140,-2242,-6950,19281
330,18674,-4978,5910,-2140,-6203,18466
331,18678,-5587,5642,-2137,-5054,17754
332,18413,-6219,5343,-2204,-3685,17023
333,18016,-6799,5089,-2203,-2793,16091
334,17773,-7379,4975,-2093,-2826,14911
335,17657,-7830,4912,-1816,-3172,13608
336,17445,-8173,4817,-1521,-2970,12307
337,17059,-8455,4693,-1301,-2184,11042
338,16603,-8747,4643,-1163,-1282,9829
339,16227,-9107,4726,-1097,-538,8720
340,16083,-9528,5038,-1035,85,7799
341,16262,-10143,5579,-957,754,7076
342,16646,-10983,6257,-681,1563,6454
343,16858,-11842,6890,56,2659,5688
344,16806,-12619,7639,1224,3902,4578
345,16497,-13286,8400,2780,4987,3071
346,16212,-13667,9151,4773,5661,1537
347,15928,-13787,9811,7083,6096,85
348,15536,-13634,10249,9575,6509,-1407
349,15209,-13277,10502,11894,6671,-3011
350,15239,-12731,10656,13981,6276,-4793
351,15578,-11994,10775,15860,5562,-6883
352,16063,-11071,10796,17550,4812,-9200
353,16569,-10085,10773,19072,4013,-11557
354,17060,-9069,10707,20442,3159,-13678
355,17465,-7968,10539,21674,2344,-15587
356,17622,-6850,10169,22783,1646,-17305
357,17624,-5726,9603,23773,1090,-18851
358,17431,-4730,8882,24369,761,-20242
359,16953,-3854,7965,24678,614,-21495
360,16148,-3035,6933,24769,557,-22622
361,15002,-2221,5849,24614,507,-23637
362,13687,-1480,4898,24096,371,-24550
363,12238,-846,4121,23251,230,-25371
364,10654,-339,3519,22166,228,-26111
365,8813,-5,3022,20976,403,-26776
366,6745,187,2621,19794,560,-27376
367,4777,386,2259,18713,588,-27915
368,2742,413,1880,17726,612,-28368
369,787,492,1521,16875,585,-28109
370,-1445,165,971,16102,631,-27193
371,-4003,18,107,15831,527,-25829
372,-6879,-483,-886,15683,190,-23854
373,-9468,-1056,-1783,15260,-561,-20684
374,-11798,-1702,-2719,14141,-1598,-15945
375,-13468,-2489,-3554,12209,-2833,-11074
376,-14000,-3574,-3920,9782,-3964,-6690
377,-13728,-4397,-3883,7437,-4900,-2744
378,-12575,-4886,-3812,5282,-5481,806
379,-10717,-5481,-3670,2845,-5272,4002
380,-8296,-6944,-3091,-192,-4450,6879
381,-5485,-8155,-2629,-3450,-3794,9468
382,-1659,-10616,403,-6382,-3599,11798
383,1782,-12021,2536,-9020,-1640,13895
384,4012,-11698,3702,-9556,1180,15782
385,5699,-10658,5066,-9163,2561,17480
386,7488,-9447,6523,-8683,2561,18355
387,8951,-8218,7624,-8158,2403,18127
388,9782,-7151,8456,-7757,2513,17112
389,10244,-6215,9151,-7420,2582,15722
390,10553,-5383,9738,-7075,2466,14201
391,10849,-4622,10230,-6715,2248,12622
392,11094,-3992,10564,-6376,2070,10935
393,11277,-3568,10687,-6091,1923,9097
394,11382,-3404,10666,-5886,1678,7131
395,11471,-3487,10595,-5729,1196,5069
396,11579,-3740,10381,-5527,371,2907
397,11658,-4049,9966,-5316,-704,752
398,11674,-4180,9375,-5075,-1758,-1295
399,11692,-3997,8840,-4884,-2659,-3146
400,11617,-3741,8589,-4981,-3393,-4704
401,11235,-3559,8425,-5219,-3920,-5977
402,10570,-3282,8025,-5195,-4402,-6931
403,9740,-2725,7506,-4828,-5064,-7495
404,8966,-1914,7227,-4497,-5974,-7489
405,8344,-1126,7261,-4479,-7035,-6770
406,7863,-515,7354,-4527,-8154,-5383
407,7560,58,7316,-4334,-9263,-3438
408,7555,686,7268,-4044,-10231,-932
409,8012,1238,7381,-3899,-11068,1968
410,8822,1582,7698,-4013,-11613,5048
411,9864,1629,7999,-4425,-11591,7819
412,11069,1370,8211,-4948,-11243,10314
413,12173,925,8381,-5368,-10662,12560
414,13092,362,8464,-5717,-10136,14580
415,14334,-309,8629,-6110,-10027,16399
416,15564,-1201,8760,-6617,-9825,18036
417,16524,-2142,8728,-7011,-9634,19030
418,17114,-2897,8519,-7098,-9652,19282
419,17464,-3562,8318,-7078,-10057,19139
420,18002,-4162,8203,-7094,-10336,19185
421,18401,-4791,8072,-7089,-9818,19471
422,18315,-5342,7739,-6979,-8460,19452
423,18231,-5976,7607,-6905,-7091,18782
424,18669,-6806,7636,-6767,-5975,17527
425,18794,-7540,7486,-6259,-4906,16188
426,18737,-8098,7187,-5676,-3991,14803
427,18373,-8525,6803,-5111,-3081,13406
428,17781,-8850,6385,-4642,-1946,12136
429,17100,-9123,5993,-4275,-740,10953
430,16395,-9419,5674,-4007,296,9830
431,15691,-9690,5425,-3764,1128,8817
432,15064,-9936,5236,-3523,1704,7928
433,14575,-10174,5134,-3299,1994,7149
434,14249,-10410,5187,-3117,2130,6449
435,14085,-10706,5388,-2995,2275,5817
436,14070,-11150,5638,-2842,2536,5219
437,14223,-11709,5985,-2512,2943,4615
438,14443,-12400,6529,-1939,3403,3799
439,14811,-13153,7288,-1062,3771,2740
440,15183,-13854,8110,206,4196,1278
441,15351,-14412,8870,1835,4911,-171
442,15327,-14752,9576,3695,5887,-1539
443,15160,-14952,10240,5615,6944,-2761
444,14797,-15078,10834,7599,7954,-3823
445,14341,-15036,11324,9720,8790,-4677
446,14139,-14805,11806,11899,9356,-5217
