accX,accY,accZ,gyroX,gyroY,gyroZ
7114,-4039,7270,-3795,-5197,1553
6756,-4164,6757,-2904,-6454,1609
6434,-4277,6295,-2103,-7586,1660
6144,-4379,5880,-1381,-8604,1706
6572,-4101,5502,-496,-10111,3786
7183,-3966,5261,257,-11480,6418
8062,-3990,4877,1076,-12839,9053
9376,-4243,4221,2026,-14241,11424
11176,-4587,3506,3029,-15468,13558
13034,-4954,2888,3904,-16067,15479
14706,-5285,2332,4692,-16606,17208
16166,-5943,2004,4905,-15944,18764
17284,-6766,1720,4774,-14920,20164
17902,-7781,1389,4406,-13721,21424
18232,-9017,1170,3903,-12899,22559
18444,-10367,1036,3434,-12738,23580
18607,-11769,899,3100,-13150,24498
18763,-13142,727,2981,-13910,25325
18816,-14232,425,3090,-14925,26069
19068,-15067,47,3245,-16226,26739
19619,-15683,-154,3367,-17512,26740
20008,-15939,-328,3601,-18172,25825
20021,-15948,-505,3804,-17936,24003
19599,-15931,-642,3664,-16765,21579
18832,-16047,-692,3090,-14895,18901
17849,-16148,-738,2456,-12863,16205
16834,-16160,-794,1845,-10802,13577
15756,-16137,-836,1253,-8681,11038
14670,-16057,-913,767,-6678,8718
13544,-16001,-967,448,-5247,6670
12531,-15950,-1014,162,-3958,4828
11777,-15789,-990,13,-3551,3524
11086,-15655,-970,-130,-3251,2513
10435,-15550,-967,-247,-3014,1735
9856,-15476,-954,-339,-2865,1137
9349,-15423,-940,-401,-2784,675
8927,-15395,-904,-454,-2758,321
8576,-15383,-843,-510,-2747,52
8255,-15369,-778,-559,-2712,-166
7970,-15354,-701,-611,-2659,-334
7748,-15343,-589,-673,-2592,-446
7586,-15329,-417,-763,-2489,-502
7454,-15304,-237,-854,-2338,-582
7364,-15255,-52,-915,-2213,-838
7441,-15211,187,-923,-2267,-1462
8066,-15321,291,-749,-2685,-2661
9140,-15370,315,-174,-3673,-4274
10851,-15389,440,695,-5155,-6305
12949,-15413,487,1739,-6768,-8912
14931,-15319,377,2708,-8296,-11298
16715,-15235,278,3579,-9672,-13445
18320,-15087,-81,3663,-10484,-15377
19765,-14978,-588,3323,-10697,-17116
21065,-14877,-1207,2651,-10425,-18681
22235,-14816,-1908,1717,-9721,-20090
23288,-14792,-2626,616,-8629,-21357
24128,-14710,-3339,-535,-7255,-22498
24575,-14604,-3919,-1706,-5747,-23525
24428,-14416,-4447,-2759,-4144,-24449
23835,-14141,-4802,-3633,-2617,-25281
22887,-13799,-4974,-4336,-1292,-26030
21651,-13344,-5023,-4835,-163,-26703
20232,-12811,-4935,-5117,840,-27310
18513,-12255,-4744,-5132,1847,-27855
16430,-11673,-4539,-4789,2863,-28347
14079,-11082,-4282,-4133,3720,-28789
11466,-10401,-3959,-3232,4368,-29186
8672,-9646,-3771,-2168,4797,-29545
5660,-8916,-3894,-1045,5003,-29867
2690,-8074,-4217,-24,4873,-29463
-6,-7288,-4576,616,4422,-27996
-2356,-6557,-5201,833,3956,-25755
-4905,-6084,-6361,598,3858,-23083
-7221,-5888,-7504,-73,2934,-19596
-8708,-5755,-8252,-1358,1047,-14994
-9253,-5617,-8378,-3459,-1140,-10217
-8762,-5475,-7917,-6302,-3050,-5919
-7231,-5679,-7193,-8949,-4818,-2050
-5061,-6290,-6093,-11330,-6483,1431
-1731,-7243,-4102,-13474,-7752,4564
1614,-7501,-1814,-15288,-7883,7385
4193,-7255,361,-15928,-6525,9063
5567,-6657,2113,-15713,-4608,9393
5998,-5702,3418,-14974,-3150,9194
5398,-5131,3076,-13476,-2835,8274
4859,-4618,2769,-12129,-2551,7447
4373,-4156,2492,-10916,-2296,6702
3935,-3740,2242,-9824,-2066,6032
3848,-2948,3070,-9409,-2600,5921
3765,-2367,3678,-9065,-3269,5966
3707,-1995,4075,-8768,-4041,6136
3656,-1660,4432,-8500,-4736,6289
3572,-1690,4419,-8209,-5728,6712
3544,-1839,4355,-7907,-6966,7349
3605,-2070,4274,-7557,-8418,8224
3680,-2359,4074,-7060,-9962,9330
3820,-2702,3778,-6431,-11516,10717
3947,-3011,3512,-5865,-12914,11966
4478,-3389,3146,-5164,-14300,14046
5340,-3802,2946,-4597,-15781,15918
6700,-4412,2894,-4227,-17479,17603
8477,-5413,2749,-3846,-19008,19119
10544,-6706,2280,-3229,-20007,20484
12263,-8165,1676,-2430,-20210,21712
13377,-9716,834,-1353,-20041,22818
14626,-11301,52,-234,-20232,23813
16094,-12853,-465,731,-20419,24708
17383,-14199,-937,1652,-19902,25514
18132,-15228,-1427,2391,-18618,26239
18485,-16053,-1774,2706,-17081,26892
18604,-16720,-1998,2600,-15679,27480
18712,-17319,-2200,2505,-14417,28008
18313,-17483,-2318,1907,-13703,27741
17975,-17679,-2309,1245,-13855,26295
18115,-17743,-2129,977,-15505,24197
18506,-17618,-1900,1168,-17231,21829
18907,-17411,-1634,1316,-18050,19193
18851,-17206,-1412,1262,-17312,16425
18330,-16991,-1217,990,-15358,13858
17572,-16778,-1073,655,-12928,11700
16718,-16571,-1024,339,-10277,9918
15803,-16429,-1060,-12,-7504,8396
14699,-16405,-1143,-350,-4936,7179
13706,-16384,-1217,-654,-2624,6083
12740,-16278,-1341,-761,-1075,5075
11870,-16183,-1452,-858,318,4168
11015,-16117,-1535,-869,993,3290
10320,-16019,-1558,-847,1028,2475
9761,-15897,-1567,-800,663,1724
9291,-15789,-1547,-766,113,1040
8903,-15701,-1502,-737,-506,431
8603,-15633,-1435,-712,-1114,-82
8332,-15572,-1375,-690,-1662,-544
8156,-15502,-1216,-709,-2048,-874
8020,-15482,-1049,-773,-2344,-1173
7979,-15502,-914,-791,-2646,-1534
8109,-15522,-752,-723,-3031,-1979
8387,-15481,-555,-567,-3468,-2500
8856,-15449,-360,-389,-3940,-3207
9884,-15457,-114,-105,-4683,-4624
10809,-15465,107,149,-5351,-5899
12067,-15411,363,487,-6133,-7728
13199,-15362,593,790,-6837,-9375
14576,-15297,434,1074,-7186,-11524
15816,-15238,291,1330,-7501,-13458
17067,-15078,-139,1589,-7387,-15389
18193,-14935,-527,1822,-7284,-17126
19561,-14776,-1215,1633,-6697,-18690
20792,-14634,-1833,1462,-6169,-20098
21571,-14324,-2449,1139,-5105,-21365
22271,-14045,-3003,848,-4148,-22505
22802,-13531,-3459,386,-3035,-23531
23280,-13068,-3869,-28,-2033,-24455
23203,-12430,-4238,-301,-558,-25286
23133,-11855,-4569,-547,768,-26034
22252,-10993,-4764,-403,2028,-26707
20893,-10128,-4949,-30,3206,-27313
19669,-9350,-5115,304,4265,-27859
18569,-8649,-5265,606,5218,-28350
16312,-7789,-5206,1393,5366,-28791
14074,-6917,-5047,2130,5249,-29189
11943,-6075,-4817,2770,4986,-29547
9881,-5388,-4622,3407,4735,-29869
7606,-4916,-4575,4211,4488,-30159
5559,-4491,-4532,4935,4266,-30419
3717,-4109,-4494,5586,4065,-30654
2058,-3764,-4459,6173,3885,-30865
566,-3455,-4428,6700,3723,-31056
-776,-3176,-4400,7175,3577,-31227
-2835,-3493,-5432,8486,1989,-27977
-4278,-4226,-6787,8746,115,-22263
-5099,-4946,-8011,8328,-1948,-16760
-5838,-5595,-9113,7952,-3806,-11807
-5373,-6095,-9948,5811,-6050,-7350
-4531,-6733,-10550,2891,-8368,-3338
-3451,-7725,-10953,-674,-10808,272
-2478,-8619,-11316,-3884,-13004,3521
-459,-11033,-11003,-6772,-14980,6446
1357,-13207,-10722,-9371,-16759,9078
4498,-15163,-9671,-11711,-18359,11447
7325,-16572,-8837,-12728,-16945,13579
9869,-16808,-8322,-13367,-12298,15498
11211,-16915,-7767,-14727,-7792,17225
11897,-16903,-6910,-16531,-3736,17137
12509,-16985,-5551,-18154,-702,15619
13264,-17265,-3554,-19616,724,13979
14035,-17335,-1401,-20931,1570,12642
14728,-17397,536,-22114,2332,11438
14818,-17432,2711,-22140,3137,10151
14793,-17490,4735,-21651,3769,8939
14662,-17604,6542,-20682,4349,7813
14332,-17702,8031,-19218,4990,6827
13834,-17729,9148,-17292,5599,5894
13387,-17753,10154,-15560,6146,5055
12686,-17473,10605,-12996,6509,4292
11940,-17109,10823,-10393,6660,3661
11142,-16726,10822,-7841,6455,3164
10397,-16294,10609,-5353,5748,2817
9831,-15788,10268,-2936,4474,2605
9499,-15283,9896,-639,2684,2515
9331,-14831,9530,1463,601,2539
9193,-14370,9043,3515,-1479,2557
9087,-13814,8435,5510,-3433,2598
9099,-13219,7843,7279,-5206,2793
9202,-12652,7313,8788,-6676,3138
9257,-12124,6749,10125,-7758,3522
9191,-11571,6043,11365,-8568,3968
9241,-11025,5291,12427,-9438,4680
9503,-10607,4597,13269,-10474,5643
9948,-10307,3943,13983,-11555,6740
10446,-10074,3259,14627,-12485,7826
10881,-9846,2495,15161,-13163,8878
11237,-9585,1705,15506,-13690,9966
11558,-9351,994,15816,-14163,10946
12171,-9328,469,15583,-14810,12221
12868,-9525,15,15234,-15428,13517
13381,-9784,-499,14986,-15932,14649
13632,-10042,-1113,14857,-16423,15537
13692,-10317,-1720,14764,-17123,16316
13753,-10631,-2308,14698,-18157,17061
13889,-10992,-2867,14664,-19487,17723
14049,-11365,-3406,14738,-20815,18225
14234,-11702,-3863,14870,-22011,18667
14457,-12008,-4166,14911,-22601,19104
14607,-12330,-4340,14745,-22272,19489
14689,-12685,-4380,14344,-20998,19911
14661,-13105,-4368,13784,-19071,20319
14423,-13553,-4347,13297,-17064,20548
14080,-13983,-4359,12774,-15210,20576
13697,-14397,-4324,12174,-13783,20277
13398,-14709,-4264,11512,-12817,19669
13166,-14916,-4190,10771,-12116,18709
12936,-15068,-4104,9917,-11549,17375
12728,-15205,-4027,9149,-11039,16174
12558,-15252,-3861,8191,-10612,14531
12340,-15314,-3680,7205,-10081,12826
12074,-15370,-3494,6245,-9436,11110
11795,-15433,-3289,5332,-8703,9442
11485,-15497,-3088,4512,-7873,7822
11138,-15542,-2897,3811,-6971,6273
10780,-15587,-2703,3208,-6048,4842
10437,-15645,-2488,2683,-5143,3549
10083,-15692,-2297,2248,-4268,2367
9687,-15704,-2140,1896,-3460,1285
9286,-15690,-2003,1597,-2787,316
8945,-15669,-1866,1319,-2262,-522
8759,-15666,-1681,1036,-1807,-1221
8796,-15666,-1390,742,-1243,-1780
8919,-15686,-1091,477,-416,-2272
9189,-15749,-833,370,548,-2990
9820,-15925,-540,456,1340,-4207
10897,-16241,-155,826,1645,-6014
12360,-16624,326,1458,1434,-8507
13676,-16969,760,2027,1244,-10750
15585,-17155,1081,2853,422,-12952
17303,-17174,1259,3504,-448,-14933
18850,-17058,1302,3882,-1243,-16717
20242,-16840,1216,3993,-1757,-18322
21494,-16586,962,3899,-1832,-19766
22426,-16340,511,3682,-1694,-21066
23041,-16116,-88,3407,-1687,-22236
23042,-15841,-778,3124,-1799,-23289
22578,-15464,-1428,2805,-1972,-24237
21607,-15025,-2051,2438,-2066,-25090
20733,-14630,-2613,2108,-2150,-25858
18786,-14027,-3048,1633,-2263,-26549
16570,-13332,-3375,1227,-2550,-27171
14127,-12536,-3675,1029,-2993,-27730
11307,-11706,-3887,1102,-3657,-28234
8173,-10821,-3952,1464,-4690,-28687
4998,-9883,-3820,2104,-6135,-29095
1874,-8896,-3730,2861,-7594,-28684
-1265,-8115,-3854,3363,-8648,-26403
-4091,-7412,-3967,3815,-9597,-24349
-6634,-6780,-4068,4221,-10451,-22501
-8922,-6211,-4159,4587,-11220,-20838
-8385,-5656,-3741,852,-10352,-15477
-7104,-5429,-3101,-2509,-10374,-10653
-4807,-5851,-2070,-5535,-11560,-6311
-1350,-6622,-866,-8258,-12828,-2403
2060,-6808,575,-9520,-13723,1113
5131,-6302,1978,-9830,-13636,3860
7756,-5478,3169,-9683,-12225,4870
10118,-4735,4240,-9550,-10955,5779
10547,-3562,4977,-8862,-8934,4745
10459,-2496,5578,-8150,-7396,3639
10190,-1595,6098,-7471,-6339,2822
9949,-784,6565,-6859,-5388,2086
9732,-54,6986,-6309,-4532,1424
9155,276,7055,-5821,-4445,1432
8601,430,7011,-5364,-4635,1671
8070,447,6793,-4849,-5007,2050
7534,365,6420,-4291,-5496,2516
7001,195,6022,-3765,-6115,3070
6517,-40,5655,-3262,-6878,3761
6116,-277,5319,-2715,-7752,4654
5822,-495,4970,-2057,-8676,5807
5697,-734,4621,-1334,-9636,7333
5835,-1071,4310,-624,-10612,9308
6257,-1527,3897,140,-11606,11654
6885,-2109,3224,1078,-12744,13765
7808,-2924,2307,2321,-14396,15665
9133,-3911,1100,4060,-16233,17376
10640,-4907,-185,6248,-17887,18915
12541,-5820,-1650,8464,-19375,20300
14564,-6630,-2888,10218,-20714,21547
16384,-7234,-3846,11653,-20504,22669
17599,-7685,-4706,12697,-18475,23366
18010,-8198,-5218,13136,-15953,23672
18177,-8732,-5479,13253,-13821,24299
18280,-9360,-5484,13138,-12151,25145
18290,-10129,-5380,12934,-10629,25908
18153,-10946,-5290,12742,-9081,26593
17933,-11820,-5173,12548,-7573,27211
17712,-12757,-4990,12316,-6151,27766
17452,-13548,-4872,12147,-4764,28157
17112,-14094,-4784,11959,-3435,27971
16633,-14448,-4727,11608,-2240,27175
16014,-14692,-4632,11086,-1506,25814
15349,-14825,-4468,10418,-1339,24066
14732,-14910,-4266,9531,-1480,22054
14156,-15005,-4028,8447,-1720,19852
13631,-15103,-3790,7316,-2028,17557
13164,-15201,-3564,6253,-2393,15247
12755,-15275,-3329,5296,-2750,12988
12373,-15346,-3067,4430,-2971,10828
11981,-15417,-2765,3651,-2959,8791
11552,-15436,-2510,2972,-2671,6918
11070,-15454,-2298,2341,-2321,5231
10539,-15496,-2095,1753,-2164,3789
10057,-15522,-1908,1226,-2256,2619
9657,-15520,-1729,740,-2472,1671
9307,-15518,-1559,306,-2662,885
8977,-15517,-1413,-55,-2748,217
8680,-15515,-1282,-380,-2824,-382
8355,-15517,-1158,-581,-2691,-845
8051,-15504,-1045,-712,-2524,-1207
7794,-15473,-909,-821,-2385,-1481
7603,-15439,-772,-933,-2366,-1750
7545,-15448,-702,-1022,-2633,-2169
7697,-15435,-671,-1037,-3353,-2817
8163,-15374,-797,-1004,-4489,-3779
9163,-15317,-1221,-996,-6028,-5234
11131,-15446,-1991,-1056,-7998,-7565
13295,-15769,-2661,-1043,-9963,-10085
15242,-15992,-3323,-943,-11116,-12353
16994,-15811,-4035,-1095,-11653,-14395
18572,-15516,-4705,-1766,-11813,-16232
19991,-15208,-5434,-2864,-11308,-17886
21269,-14957,-6214,-4156,-10116,-19374
22200,-14687,-6982,-5471,-8535,-20713
22617,-14398,-7596,-6743,-6874,-21918
22657,-14026,-8047,-7914,-5279,-23003
22350,-13636,-8381,-8937,-3800,-23980
21758,-13145,-8535,-9788,-2552,-24858
21225,-12704,-8673,-10553,-1429,-25649
20745,-12306,-8797,-11242,-419,-26361
20314,-11948,-8909,-11862,489,-27002
18502,-11009,-8492,-11607,627,-27578
16626,-9945,-7955,-11109,466,-28097
14633,-8866,-7334,-10446,160,-28564
12518,-7859,-6709,-9642,-199,-28984
10313,-6955,-6100,-8707,-567,-29363
8327,-6141,-5552,-7865,-899,-29703
5889,-5653,-5067,-6672,-1284,-30009
3279,-5388,-4763,-5311,-1601,-29879
566,-5299,-4660,-3799,-1845,-28968
-1874,-5219,-4568,-2438,-2064,-28147
-4072,-5148,-4485,-1214,-2261,-27409
-6050,-5083,-4410,-111,-2439,-26744
-5445,-4575,-3969,-100,-2195,-24070
-6757,-4997,-4669,-1513,-3117,-18386
-7422,-5512,-5077,-3888,-3944,-13271
-7251,-5983,-5386,-6693,-4708,-8667
-6353,-6922,-5263,-9300,-5363,-4523
-5148,-8645,-5027,-11647,-5972,-794
-4064,-10196,-4815,-13759,-6521,2561
-1996,-12453,-3639,-15660,-7836,5582
1208,-14485,-1769,-17371,-9061,8300
4092,-16313,-86,-18910,-10163,10747
6688,-17958,1428,-20296,-11156,12949
8127,-17300,2519,-19572,-8601,14931
9423,-16707,3501,-18921,-6303,16714
10589,-16173,4385,-18335,-4234,18320
11639,-15693,5181,-17807,-2372,19764
12583,-15261,5897,-17333,-696,21065
12851,-14550,7348,-16764,47,19819
13093,-13910,8655,-16253,717,18697
13155,-13396,9832,-15653,830,17340
13211,-12933,10891,-15113,931,16119
13349,-12465,11734,-14038,694,14592
13406,-12026,12363,-12899,488,13028
13320,-11647,12691,-11776,168,11445
13218,-11337,12738,-10674,-452,9737
13160,-11144,12552,-9592,-1310,7866
13108,-10970,12385,-8617,-2081,6183
13074,-11156,11797,-7587,-2963,3917
12835,-11439,11056,-6582,-3717,1466
12408,-11692,10226,-5568,-4520,-1120
11902,-11756,9392,-4535,-5590,-3604
11415,-11569,8655,-3554,-6895,-5696
10796,-11152,7987,-2545,-8236,-7295
10075,-10453,7314,-1547,-9394,-8218
9452,-9471,6860,-819,-10274,-8209
8895,-8442,6642,-350,-10743,-7427
8448,-7487,6422,53,-10710,-5920
8133,-6681,6317,269,-10413,-3644
8186,-6146,6375,418,-10113,-793
8663,-5862,6555,655,-10012,2538
9536,-5773,6646,1141,-10219,5561
10813,-6084,6680,1738,-10717,8282
12197,-6697,6590,2544,-11344,10730
13255,-7471,6232,3629,-11995,12934
13997,-8470,5628,4873,-13017,14917
14611,-9708,4845,6249,-14665,16702
15164,-10821,4140,7488,-16149,18309
15649,-12162,3002,9189,-17811,19755
16140,-13365,1985,10953,-19306,21056
16699,-14364,1075,12720,-20652,22227
17131,-14889,278,14165,-21701,23281
17378,-14983,-438,14962,-21444,23566
17301,-14928,-1033,14954,-20048,22779
16875,-14823,-1559,14144,-17666,21172
16176,-14759,-2001,12611,-14633,19042
15322,-14798,-2260,10610,-11449,16667
14404,-14917,-2355,8530,-8507,14297
13519,-15092,-2323,6659,-6294,12142
12710,-15207,-2239,5225,-5013,10270
12099,-15196,-2117,4090,-4406,8792
11649,-15161,-1905,3112,-4096,7715
11284,-15123,-1646,2254,-3736,6816
10889,-15091,-1420,1514,-3218,5959
10514,-15085,-1203,861,-2677,5193
10152,-15093,-984,300,-2215,4537
9814,-15106,-772,-167,-1852,3960
9511,-15118,-581,-588,-1524,3440
9243,-15175,-373,-900,-1299,2929
8998,-15227,-181,-1139,-1114,2448
8779,-15270,5,-1326,-959,1990
8580,-15304,198,-1476,-819,1536
8409,-15326,451,-1614,-704,1087
8297,-15376,738,-1723,-639,575
8350,-15462,992,-1675,-738,-174
8658,-15574,1231,-1431,-1173,-1232
9360,-15743,1357,-955,-2084,-2770
10633,-16011,1288,-317,-3616,-4957
12506,-16447,1219,334,-5668,-7716
14532,-16939,1202,1058,-7695,-10221
16356,-17226,1128,1774,-9044,-12476
17997,-17263,941,2282,-9515,-14505
19474,-17035,608,2423,-9299,-16331
20803,-16730,132,2168,-8588,-17975
21999,-16383,-451,1642,-7442,-19454
22802,-16010,-1102,1027,-6022,-20785
23139,-15514,-1758,460,-4604,-21983
23167,-14928,-2397,-61,-3316,-23062
22906,-14311,-2940,-551,-2242,-24032
22279,-13671,-3398,-1001,-1361,-24906
21714,-13094,-3810,-1406,-568,-25692
20317,-12444,-3923,-1670,-213,-26399
19060,-11860,-4024,-1907,105,-27036
17066,-10995,-3890,-1651,8,-27609
14850,-10096,-3715,-1105,-211,-28125
12455,-9130,-3551,-297,-512,-28589
9805,-8136,-3327,606,-873,-29007
6988,-7119,-3232,1424,-1197,-29383
4452,-6204,-3146,2161,-1487,-29721
2170,-5380,-3069,2823,-1749,-30026
-672,-4580,-3995,2697,-1783,-27825
-3231,-3861,-4827,2583,-1813,-25843
-5535,-3213,-5577,2480,-1840,-24060
-7051,-3113,-6184,575,-3411,-19489
-7912,-3203,-6366,-1621,-4873,-14263
-7911,-3436,-6181,-4027,-6067,-9560
-7023,-4186,-5595,-6702,-6792,-5327
-6225,-4862,-5068,-9109,-7444,-1518
-3966,-6303,-3873,-11475,-8166,1910
-1367,-7671,-2458,-13604,-8813,4995
971,-8901,-1183,-15520,-9395,7773
3076,-10009,-36,-17245,-9919,10272
4814,-9722,1828,-18154,-7588,12522
5852,-9149,3579,-18635,-5038,14363
6785,-8634,5155,-19069,-2743,16020
7363,-7852,6743,-18811,-1454,16444
7922,-7113,8232,-18272,-625,16240
8426,-6448,9573,-17787,119,16056
8879,-5850,10779,-17351,791,15891
9028,-5401,11837,-16299,821,14506
9197,-4962,12731,-15042,664,13130
9361,-4521,13449,-13664,435,11763
9505,-4127,14007,-12282,234,10418
9588,-3784,14343,-10911,84,9067
9635,-3551,14424,-9522,-105,7649
9670,-3473,14215,-8043,-447,6042
9721,-3592,13783,-6476,-1019,4160
9714,-3958,13212,-4890,-1804,2002
8743,-3562,11891,-4401,-1623,1802
8523,-4276,11164,-2792,-2848,-890
8161,-4790,10340,-1230,-4189,-3481
7650,-5042,9439,184,-5614,-5699
6999,-5043,8519,1385,-7069,-7300
6294,-4830,7652,2333,-8474,-8159
5605,-4464,6897,3002,-9684,-8204
4931,-4035,6269,3401,-10557,-7351
4259,-3647,5736,3645,-11098,-5595
3660,-3366,5209,3896,-11519,-2908
3487,-3254,4757,4138,-12151,659
4114,-3470,4499,4298,-13191,3870
5766,-4205,4258,4471,-14503,6759
8419,-5320,4018,4744,-15635,9360
10854,-6641,3527,5235,-15917,11701
12952,-7865,2692,5753,-15177,13807
14403,-9343,1863,5957,-14304,15703
15557,-10985,1197,6032,-14174,17410
16596,-12462,598,6100,-14058,18945
18170,-14427,619,5754,-15802,20328
19586,-16195,637,5442,-17372,21572
20616,-17250,413,5813,-17090,22691
20933,-17825,14,6368,-15734,23699
20685,-17986,-491,6850,-14138,24149
19827,-17871,-1098,7037,-13238,23086
18898,-17596,-1564,6615,-13385,21527
18243,-17370,-1994,5802,-14076,19857
17897,-17264,-2268,4734,-14868,17971
17620,-17181,-2415,3657,-15285,15637
17189,-17079,-2489,2686,-15063,13043
16531,-16984,-2429,1842,-14354,10487
15738,-16898,-2263,1170,-13436,8142
14891,-16797,-2052,647,-12298,6123
14036,-16717,-1790,179,-10852,4489
13050,-16643,-1591,-228,-9150,3210
12057,-16544,-1457,-602,-7472,2181
11109,-16476,-1363,-939,-6190,1382
10276,-16438,-1283,-1191,-5504,744
9573,-16415,-1190,-1333,-5300,158
8985,-16361,-1048,-1380,-5322,-350
8469,-16294,-884,-1393,-5299,-781
7970,-16221,-727,-1393,-5099,-1133
7469,-16154,-584,-1395,-4771,-1370
6992,-16064,-446,-1365,-4437,-1454
6587,-15957,-292,-1304,-4179,-1373
6276,-15836,-147,-1216,-3996,-1189
6127,-15764,-65,-1122,-3874,-998
6237,-15787,-97,-937,-4030,-884
6700,-15840,-201,-538,-4662,-1067
7504,-15885,-557,15,-5766,-1687
8856,-15942,-989,530,-7397,-2806
10754,-16157,-1394,905,-9281,-4640
12954,-16476,-1758,1124,-10847,-7246
14935,-16868,-2190,1121,-11711,-9798
16718,-17229,-2720,834,-11855,-12095
18323,-17507,-3302,241,-11456,-14162
19768,-17668,-3881,-621,-10672,-16022
21043,-17751,-4501,-1725,-9585,-17697
22084,-17806,-5119,-3011,-8243,-19204
22687,-17753,-5745,-4354,-6652,-20560
22847,-17521,-6260,-5755,-4979,-21781
22842,-17141,-6626,-7167,-3395,-22879
22603,-16664,-6807,-8497,-1882,-23868
22012,-16084,-6842,-9566,-485,-24758
19810,-14475,-6157,-8609,-436,-22282
17829,-13028,-5542,-7748,-392,-20054
16695,-12271,-5101,-7874,532,-21325
15259,-11477,-4623,-7583,1272,-22469
13480,-10669,-4214,-6841,1803,-23499
11432,-9839,-3938,-5588,1975,-24426
9153,-8913,-3801,-3844,1710,-25260
7102,-8079,-3678,-2275,1473,-26011
4051,-7147,-3934,27,227,-26686
950,-6129,-4285,2134,-1382,-26853
-1840,-5213,-4600,4031,-2832,-27003
-4449,-4629,-5118,4690,-3949,-24125
-6541,-3873,-5838,4415,-4226,-20276
-8028,-3247,-6390,2594,-4138,-15770
-8661,-3107,-6582,-461,-4423,-10916
-8830,-3086,-6916,-3593,-4933,-6547
-8327,-3351,-7050,-6511,-5702,-2616
-7029,-4218,-6795,-9136,-6475,921
-5861,-4999,-6565,-11499,-7170,4106
-4810,-5701,-6358,-13626,-7797,6972
-3864,-6333,-6171,-15540,-8360,9552
-3013,-6902,-6004,-17263,-8867,11873
-2247,-7414,-5853,-18813,-9323,13963
285,-7527,-3202,-18029,-6152,14850
2565,-7628,-816,-17324,-3297,15648
4617,-7719,1330,-16689,-728,16366
6464,-7801,3263,-16117,1583,17013
6948,-6920,4643,-14688,1927,15467
7213,-6170,5862,-13565,2180,13936
7359,-5562,6923,-12586,2278,12528
7423,-5067,7774,-11615,2208,11225
7470,-4724,8386,-10599,1930,9984
7543,-4502,8772,-9508,1398,8746
7627,-4382,8967,-8380,662,7433
7659,-4421,9057,-7295,-187,6016
7559,-4584,9053,-6231,-1087,4498
7302,-4722,8944,-5128,-2010,2922
6941,-4749,8820,-4013,-2981,1413
6531,-4792,8759,-2971,-4048,139
6096,-4870,8715,-1900,-5192,-753
5605,-4874,8548,-635,-6375,-1228
5071,-4689,8167,906,-7662,-1280
4599,-4307,7559,2698,-9168,-835
4498,-3955,6861,4479,-10940,392
4841,-3756,6111,6247,-12777,2345
5362,-3693,5119,8076,-14373,4884
6144,-3749,3836,9965,-15843,7672
7423,-3955,2579,11673,-17297,10181
9244,-4348,1420,13288,-18397,12440
10980,-4726,91,14744,-18509,14473
12277,-5204,-1167,15669,-17895,16302
13322,-5879,-2210,16114,-17265,17949
14180,-6603,-3057,16208,-16756,19430
15220,-7468,-3639,15748,-16310,20764
16399,-8493,-4137,15074,-15535,21964
17271,-9520,-4616,14404,-14079,23045
17597,-10513,-5044,13741,-12333,24017
17890,-11408,-5430,13144,-10761,24892
17958,-12448,-5646,12462,-9624,25679
17702,-13461,-5774,12309,-10237,26388
17638,-14010,-5874,12559,-11593,27026
17799,-14469,-6018,12395,-12172,27385
18195,-14846,-6055,11792,-12384,26810
18250,-14959,-6101,11221,-12322,24938
18040,-15135,-6044,10311,-11766,22367
17646,-15312,-5885,9234,-10773,19687
17035,-15418,-5602,8110,-9534,17054
16236,-15475,-5345,6962,-8007,14500
15309,-15487,-5133,5787,-6233,12180
14350,-15495,-4886,4585,-4363,10184
13394,-15487,-4548,3477,-2528,8467
12392,-15448,-4214,2551,-760,6931
11428,-15418,-3904,1763,743,5591
10484,-15420,-3603,1126,1807,4571
9662,-15408,-3384,708,2382,3848
8988,-15406,-3163,429,2538,3352
8416,-15412,-2960,267,2441,2962
7933,-15413,-2766,161,2194,2633
7547,-15418,-2567,50,1876,2384
7274,-15443,-2344,-91,1537,2214
7086,-15459,-2117,-227,1218,2086
7000,-15447,-1878,-347,950,1981
7051,-15483,-1553,-541,801,1895
7299,-15650,-1384,-593,832,1508
7691,-15852,-1403,-246,532,627
8375,-16032,-1479,524,-535,-809
9559,-16173,-1558,1454,-2303,-2901
11251,-16285,-1570,2268,-4258,-5511
13142,-16442,-1591,2779,-5771,-8237
14917,-16621,-1725,2877,-6593,-10690
16702,-16821,-1984,2508,-6878,-12897
18308,-17015,-2328,1693,-6666,-14884
19754,-17209,-2723,546,-5948,-16673
21056,-17349,-3120,-731,-4939,-18282
22120,-17335,-3473,-1979,-3976,-19731
22895,-17166,-3792,-3088,-3122,-21034
23233,-16841,-4077,-4000,-2298,-22207
23244,-16293,-4316,-4732,-1549,-23263
23052,-15719,-4486,-5363,-798,-24214
22480,-15162,-4634,-5863,70,-25069
21353,-14585,-4740,-6151,993,-25839
19735,-13902,-4794,-6136,1721,-26532
17803,-13096,-4733,-5854,2101,-27155
15672,-12187,-4586,-5286,2224,-27716
13352,-11141,-4440,-4421,2196,-28221
10821,-9913,-4381,-3327,1982,-28676
8237,-8650,-4393,-2154,1508,-29085
5553,-7418,-4493,-985,815,-29453
