accX,accY,accZ,gyroX,gyroY,gyroZ
7802,3715,-2138,9400,13499,21283
9434,2820,-2225,9501,12974,22431
11270,2067,-2545,9708,12791,23465
12615,1261,-3160,9707,13059,24395
13740,41,-3757,9219,12875,25232
15242,-1209,-4127,8724,11452,25986
16975,-2003,-4228,8479,9444,26343
18418,-2330,-4181,8207,8299,26178
19096,-2583,-4020,7554,8599,25595
19044,-2893,-3747,6606,9812,24893
18671,-3275,-3437,5645,11028,24255
18278,-3744,-3132,4773,11649,23742
18002,-4315,-2813,3990,11576,23283
17852,-4920,-2354,3260,11130,22847
17870,-5554,-1877,2480,10743,22360
17988,-6152,-1417,1589,10680,21733
17992,-6698,-1041,596,11101,20921
17851,-7253,-681,-554,11944,19987
17572,-7792,-341,-1762,13028,18966
17127,-8282,26,-2987,14240,17933
16448,-8781,365,-4153,15427,16838
15672,-9273,742,-5182,16312,15781
14925,-9720,1103,-5986,16772,14809
14110,-10163,1519,-6342,16435,13720
13355,-10625,1881,-6390,14935,12744
12887,-11128,2381,-6383,12808,12098
12519,-11536,2774,-6049,10834,11325
12218,-11849,3064,-5604,9104,10509
12056,-12150,3315,-5208,7674,9705
11951,-12362,3501,-4791,6684,8843
11823,-12521,3639,-4435,6161,7947
11646,-12684,3734,-4183,6023,7070
11404,-12822,3764,-3962,6164,6213
11113,-12943,3754,-3774,6465,5421
10791,-13067,3726,-3608,6821,4722
10470,-13173,3680,-3436,7177,4137
10171,-13168,3620,-3254,7438,3645
9836,-13266,3486,-3024,7455,3105
9604,-13514,3453,-2945,7189,2728
9410,-13592,3347,-2661,6757,2379
9252,-13676,3282,-2416,6268,2052
9074,-13766,3212,-2209,5833,1746
8829,-13811,3068,-1991,5475,1450
8715,-13844,2987,-1826,5162,1206
8737,-13863,2992,-1699,4953,992
8757,-13842,3045,-1607,4874,768
8725,-13839,3181,-1605,4851,544
8673,-13875,3318,-1641,4790,288
8743,-13863,3375,-1644,4511,-12
9130,-13814,3587,-1687,3981,-333
9627,-13838,3845,-1768,3594,-814
10098,-13908,4111,-1857,3391,-1484
10622,-14067,4214,-1906,2962,-2364
11416,-14236,4197,-1836,1849,-3502
12629,-14429,4194,-1772,161,-4945
14046,-14752,4177,-1802,-1522,-6816
15367,-15124,4062,-1866,-2827,-9137
16551,-15479,3757,-1950,-3944,-11500
17736,-15718,3440,-2136,-5111,-13627
18802,-15822,3275,-2467,-6101,-15541
19512,-15816,3076,-2850,-6763,-17263
19961,-15649,2748,-3190,-7379,-18814
20319,-15274,2630,-3543,-8157,-20209
20425,-14755,2382,-3885,-8900,-21465
20304,-14096,1996,-4240,-9697,-22595
20263,-13267,1702,-4712,-10505,-23612
20232,-12443,1637,-5437,-10716,-24528
19587,-11657,1322,-6237,-9952,-25352
18382,-10826,774,-7045,-9051,-26093
17241,-9869,587,-7750,-8771,-26761
15999,-8924,481,-8352,-8458,-27361
14326,-8024,446,-8982,-7732,-27902
12569,-7239,748,-9551,-6869,-28388
10662,-6239,917,-9683,-5589,-28826
8595,-5206,891,-9680,-3707,-28649
6688,-4194,524,-9439,-2122,-27683
5443,-2997,142,-8763,-1698,-26121
4860,-1626,-39,-7857,-2070,-24257
4339,-23,-213,-6981,-2186,-22405
3620,1321,-248,-6466,-1789,-20624
2814,2548,-357,-5935,-1390,-18879
2251,3777,-490,-5244,-1392,-17088
1962,5002,-574,-4557,-1641,-15336
1777,6147,-634,-3998,-1830,-13707
1570,7183,-680,-3571,-1891,-12222
1333,8066,-654,-3252,-1922,-10855
1129,8810,-570,-2981,-1953,-9563
926,9378,-449,-2749,-1904,-8306
639,9724,-301,-2534,-1751,-7027
273,9810,-70,-2303,-1573,-5625
-116,9674,243,-1994,-1373,-3995
-476,9349,547,-1580,-1016,-2056
-839,8891,640,-1035,-387,219
-1132,8320,565,-444,371,2877
-1239,7656,369,138,1029,5866
-1141,6954,-28,723,1482,8556
-731,6282,-579,1252,1632,10977
80,5759,-1089,1685,1506,13156
1079,5300,-1736,2092,1333,15117
2008,4824,-2343,2359,1289,16882
3463,4252,-2729,2172,1139,18471
5580,3929,-2773,2045,935,19900
7535,3784,-2962,1933,1486,21187
8751,3493,-2995,1269,2744,22345
9769,2537,-3107,143,3664,23387
11451,1625,-2908,-574,3410,24325
13582,849,-2474,-1070,2985,25169
15198,76,-2085,-1472,3897,25929
15917,-824,-1692,-2042,5834,26458
16072,-1862,-1288,-2523,7572,26592
16170,-2901,-897,-2789,8416,26588
16255,-3897,-619,-2803,8383,26532
16492,-4912,-255,-2833,7869,26406
16996,-5905,119,-2931,7134,26255
17712,-6813,518,-3004,6324,25782
18218,-7510,795,-3000,5910,24799
18314,-8172,1033,-3078,5842,23399
18098,-8716,1352,-3026,5505,21727
17796,-9211,1741,-2942,5066,20072
17399,-9531,1997,-2615,4538,18354
16976,-9760,2140,-2211,3859,16686
16602,-9968,2216,-1819,3048,15071
16241,-10122,2217,-1405,2182,13468
15887,-10254,2203,-1049,1374,11940
15529,-10372,2187,-763,737,10533
15147,-10463,2147,-516,307,9259
14744,-10529,2100,-297,25,8144
14348,-10588,2039,-99,-186,7212
14008,-10640,1945,88,-406,6472
13734,-10682,1841,260,-653,5894
13522,-10732,1764,398,-887,5446
13356,-10793,1692,513,-1041,5087
13216,-10848,1591,613,-1104,4789
13107,-10899,1469,692,-1131,4536
13054,-10945,1345,739,-1172,4315
13089,-10969,1243,746,-1229,4118
13208,-10966,1163,689,-1223,3935
13374,-10954,1102,548,-1055,3729
13586,-10974,1061,338,-808,3452
13905,-11008,1085,95,-600,3099
14289,-11059,1180,-170,-362,2616
14672,-11194,1236,-422,-120,1921
15157,-11394,1321,-634,-146,999
15744,-11590,1455,-774,-449,-198
16323,-11809,1599,-838,-896,-1694
16893,-12040,1618,-820,-1522,-3419
17590,-12219,1517,-754,-2383,-5313
18389,-12396,1414,-747,-3319,-7390
19111,-12586,1215,-788,-4278,-9683
19883,-12604,990,-862,-5447,-11991
20764,-12419,698,-1042,-6586,-14069
21373,-12149,386,-1375,-7196,-15939
21662,-11817,257,-1903,-7265,-17621
21675,-11411,21,-2438,-7047,-19136
21483,-10992,-451,-2908,-6808,-20499
21240,-10441,-549,-3397,-6636,-21726
20772,-9865,-687,-3907,-6234,-22830
20025,-9247,-888,-4333,-5843,-23824
19290,-8473,-1031,-4722,-5716,-24718
18637,-7673,-939,-5201,-5603,-25523
17632,-6867,-966,-5655,-4963,-26247
16140,-6089,-1045,-6160,-4040,-26899
14668,-5283,-988,-6582,-3519,-27486
13539,-4267,-323,-6690,-3210,-28014
11778,-3180,-63,-6669,-1601,-28489
9369,-2450,-106,-6903,801,-28422
7449,-1739,-309,-6802,2341,-27399
6395,-583,-582,-6064,2684,-25717
5831,733,-795,-5326,2593,-23808
5327,2017,-927,-4812,2617,-21925
4779,3223,-901,-4427,2765,-20093
4205,4361,-892,-4033,2950,-18301
3783,5461,-934,-3574,2947,-16567
3585,6560,-919,-3079,2743,-14937
3385,7582,-935,-2681,2690,-13452
3069,8456,-985,-2432,2801,-12115
2802,9246,-982,-2235,2794,-10877
2612,9964,-900,-2074,2710,-9723
2407,10531,-791,-1987,2738,-8657
2245,10950,-607,-1929,2838,-7636
2075,11206,-353,-1841,3037,-6616
1886,11254,-14,-1717,3413,-5516
1596,11123,318,-1524,4113,-4230
1164,10828,503,-1295,5219,-2650
691,10401,515,-1069,6537,-686
322,9925,407,-865,7764,1691
237,9456,351,-774,8806,4424
443,9015,300,-842,9915,7258
887,8742,181,-1110,11107,9809
1645,8539,243,-1664,12258,12105
2492,8351,221,-2226,13728,14171
3220,8206,186,-3162,15632,16031
3705,7788,445,-4782,17345,17704
4315,6985,928,-6673,18759,19211
6182,6087,2162,-8544,19016,20566
8771,5313,3634,-9831,19004,21786
10657,5017,4559,-10617,20186,22348
11112,4857,4976,-11661,21444,22141
10318,4552,5420,-13224,22576,21485
9271,3560,6062,-15178,23407,20849
8776,2268,6745,-16748,22225,20579
8953,1141,7490,-17570,19451,20500
9167,130,8080,-17829,16305,20329
9328,-910,8716,-17789,13129,20004
9945,-2079,9669,-17837,10320,19769
10938,-3303,10659,-17788,8452,19470
11714,-4378,11467,-17522,7807,18913
11976,-5277,12098,-17178,8063,18133
11790,-6073,12511,-16646,8425,17165
11473,-6660,12765,-15841,8222,16131
11154,-7059,12897,-14816,7395,15051
10783,-7299,12844,-13697,6260,13948
10455,-7468,12683,-12701,5037,12912
10231,-7632,12507,-11927,3942,12021
10048,-7800,12281,-11330,3179,11227
