,accX,accY,accZ,gyroX,gyroY,gyroZ
517,9473,-18296,-3696,22607,9404,21433
518,9080,-18211,-3342,20406,7478,19559
519,8756,-18168,-2959,18235,5683,17908
520,7880,-16351,-2663,16412,5115,16117
521,7738,-16395,-2361,14644,3718,14663
522,7564,-16408,-2139,13047,2537,13273
523,7473,-16396,-1872,11535,1425,12141
524,7422,-16367,-1482,10133,413,11193
525,7324,-16327,-1056,8870,-313,10285
526,7121,-16319,-652,7673,-778,9360
527,6877,-16342,-331,6560,-1166,8459
528,6619,-16360,-65,5542,-1508,7580
529,6353,-16382,169,4643,-1665,6659
530,6107,-16408,353,3859,-1487,5719
531,5888,-16413,427,3173,-992,4772
532,5660,-16419,420,2519,-426,3794
533,5546,-16431,311,1825,20,2836
534,5594,-16501,163,1006,287,1914
535,5769,-16633,-13,103,458,983
536,6034,-16829,-285,-897,617,-20
537,6333,-17123,-563,-2073,743,-1182
538,6643,-17520,-854,-3442,754,-2501
539,7037,-18045,-1199,-5044,460,-3836
540,7579,-18684,-1586,-6868,-258,-5073
541,8185,-19364,-2067,-8785,-1389,-6309
542,8725,-20122,-2529,-10691,-2758,-7596
543,9340,-20657,-3224,-12534,-3942,-8850
544,9868,-21146,-3954,-14557,-4655,-10225
545,10262,-21456,-4744,-16378,-4807,-11660
546,10499,-21644,-5619,-18017,-4530,-13022
547,10525,-21737,-6443,-19492,-4455,-14202
548,10705,-21513,-7617,-20820,-4792,-15096
549,10864,-21239,-8789,-22014,-5131,-15709
550,10761,-20878,-9887,-23090,-5358,-16224
551,10718,-20402,-10753,-24057,-5413,-16492
552,10651,-19918,-11127,-24928,-5240,-16554
553,10592,-19483,-11464,-25712,-5084,-16611
554,10538,-19091,-11768,-26418,-4945,-16662
555,10489,-18739,-12041,-27053,-4819,-16707
556,10446,-18421,-12287,-27624,-4705,-16748
557,10407,-18136,-12508,-28138,-4604,-16786
558,9078,-15905,-10213,-27639,-2712,-16357
559,7883,-13898,-8148,-27190,-1009,-15970
560,6807,-12092,-6289,-26786,522,-15623
561,6809,-10018,-5338,-25998,-1588,-15077
562,6736,-8036,-4864,-24527,-2262,-13994
563,6671,-6252,-4437,-23203,-2870,-13019
564,6612,-4647,-4053,-22011,-3416,-12141
565,6699,-3109,-4270,-19750,-3021,-10905
566,6841,-1645,-4574,-17587,-3002,-9763
567,6969,-327,-4847,-15639,-2986,-8736
568,7387,959,-5211,-13835,-3166,-7862
569,7762,2118,-5538,-12211,-3327,-7075
570,7927,3148,-5816,-10801,-2758,-6536
571,8010,4085,-6071,-9544,-2290,-6039
572,8112,4932,-6313,-8415,-2121,-5536
573,8219,5689,-6521,-7397,-2189,-5063
574,8294,6378,-6722,-6484,-2343,-4653
575,8379,6995,-6891,-5713,-2484,-4249
576,8485,7546,-7018,-5085,-2457,-3846
577,8534,8015,-7078,-4586,-2104,-3456
578,8479,8371,-7043,-4162,-1515,-3086
579,8382,8655,-6924,-3732,-978,-2722
580,8340,8861,-6670,-3266,-577,-2334
581,8342,8982,-6273,-2671,-208,-1940
582,8289,9033,-5830,-1851,285,-1568
583,8083,8973,-5362,-806,877,-1170
584,7785,8759,-4854,436,1402,-663
585,7510,8351,-4274,1862,1734,28
586,7226,7784,-3725,3578,2030,814
587,6814,7121,-3292,5646,2542,1592
588,6306,6359,-3008,7962,3249,2443
589,5943,5411,-2790,10379,3959,3536
590,5663,4275,-2803,12618,4653,4916
591,5465,3073,-3014,14633,5202,6537
592,5617,1944,-3402,16446,5918,8462
593,5755,928,-3751,18078,6563,10195
594,6416,-343,-4536,19547,6835,12452
595,7343,-1615,-5245,20869,6436,14483
596,8067,-2866,-5927,22059,6405,16174
597,8601,-4120,-6275,23130,6954,17833
598,8914,-5693,-6369,24093,7245,19327
599,9222,-7712,-6342,24924,6919,20671
600,9686,-10152,-6178,25593,6341,21880
601,10265,-12414,-5995,26146,6015,22969
602,10850,-14449,-5805,26499,5876,23790
603,11218,-16084,-5681,26704,5949,23983
604,11375,-17093,-5492,26582,6311,23641
605,11373,-17601,-5173,25988,6972,22941
606,11209,-17762,-4764,24901,7753,21986
607,10898,-17698,-4291,23443,8240,20808
608,10462,-17547,-3819,21760,8137,19507
609,9965,-17412,-3398,19942,7371,18201
610,9475,-17326,-3054,18069,5995,16966
611,9064,-17273,-2749,16215,4175,15831
612,8728,-17228,-2445,14455,2220,14762
613,8408,-17161,-2120,12838,448,13695
614,8045,-17048,-1829,11359,-961,12627
615,7646,-16934,-1558,9959,-2077,11611
616,7263,-16857,-1287,8638,-3076,10702
617,6988,-16804,-1008,7434,-4011,9918
618,6818,-16765,-741,6386,-4726,9171
