accX,accY,accZ,gyroX,gyroY,gyroZ
13603,-12604,-1300,8829,-2823,16593
13255,-12777,-1031,8145,-2609,15222
12819,-12962,-823,7478,-2012,13943
12279,-13138,-671,6854,-1332,12756
11755,-13296,-538,6276,-798,11662
11346,-13458,-384,5725,-474,10649
11005,-13586,-230,5210,-262,9702
10667,-13695,-88,4711,-96,8810
10341,-13803,39,4225,5,7977
10044,-13912,172,3769,34,7202
9778,-14011,322,3356,30,6490
9544,-14095,475,2987,29,5844
9319,-14160,619,2655,45,5253
9099,-14219,755,2345,63,4705
8918,-14276,888,2051,75,4198
8765,-14339,1004,1772,106,3714
8628,-14395,1109,1521,134,3280
8506,-14443,1124,1259,156,2802
8487,-14462,1074,987,113,2318
8550,-14466,981,656,56,1803
8611,-14477,816,280,-30,1208
8756,-14460,516,-117,-315,492
9126,-14433,158,-588,-857,-355
9710,-14408,-172,-1188,-1367,-1301
10344,-14415,-496,-1900,-1624,-2393
10882,-14457,-865,-2689,-1673,-3654
11450,-14543,-1236,-3578,-1678,-5042
12179,-14675,-1569,-4571,-1695,-6508
12964,-14832,-1892,-5613,-1649,-8027
13712,-14939,-2295,-6638,-1624,-9670
14530,-15046,-2768,-7729,-1897,-11465
15511,-15133,-3318,-8896,-2492,-13343
16568,-15100,-3934,-10118,-3124,-15138
17508,-14996,-4561,-11512,-3507,-16789
18236,-14866,-5134,-13028,-3567,-18387
18762,-14664,-5720,-14600,-3370,-19825
19235,-14483,-6247,-16016,-3193,-21119
19651,-14264,-6654,-17691,-3089,-22284
19559,-13733,-6742,-19199,-2922,-23332
19476,-13255,-6821,-20556,-2772,-24276
18714,-12553,-6523,-21777,-2044,-25125
18029,-11922,-6255,-22876,-1389,-25889
17412,-11354,-6014,-23865,-800,-26577
16332,-10682,-5606,-24478,354,-27196
14707,-9786,-4845,-24469,1105,-27753
13244,-8980,-4160,-24462,1781,-28254
11619,-8076,-3240,-24197,2101,-28706
9997,-7075,-2244,-23568,2065,-28493
8599,-5930,-1285,-22467,1652,-27524
7518,-4645,-433,-21015,1076,-25929
6684,-3255,279,-19351,546,-23936
6043,-1815,819,-17557,51,-21760
5633,-358,1222,-15725,-484,-19578
5636,1188,1396,-13910,-908,-17520
5638,2580,1553,-12276,-1289,-15668
5623,4005,1553,-10862,-1223,-14196
5610,5288,1553,-9589,-1165,-12872
5477,6402,1551,-8587,-1036,-11774
5359,7405,1549,-7686,-919,-10787
5283,8260,1614,-6918,-911,-9709
5215,9029,1672,-6226,-902,-8740
5222,9682,1766,-5609,-885,-7813
5229,10270,1851,-5054,-869,-6980
5129,10763,1854,-4540,-862,-6193
5039,11207,1857,-4077,-856,-5485
5013,11556,1924,-3603,-1211,-4799
4990,11870,1984,-3176,-1530,-4183
5101,12114,2087,-2668,-1877,-3598
