,accX,accY,accZ,gyroX,gyroY,gyroZ
606,6622,-15442,-1320,1735,-2436,3323
607,6367,-15486,-1151,1504,-2398,2941
608,6133,-15535,-984,1293,-2314,2604
609,5926,-15582,-830,1110,-2175,2319
610,5751,-15625,-702,949,-1980,2086
611,5598,-15663,-598,799,-1741,1889
612,5480,-15694,-581,646,-1491,1714
613,5476,-15722,-664,450,-1323,1565
614,5698,-15779,-818,181,-1314,1430
615,6208,-15859,-1105,-168,-1432,1268
616,6988,-15955,-1622,-673,-1681,1006
617,8045,-16122,-2309,-1426,-2113,553
618,9149,-16424,-3250,-2484,-2593,-197
619,10284,-16891,-4463,-3987,-2980,-1237
620,11429,-17589,-5881,-5997,-3370,-2624
621,12558,-18578,-7546,-8439,-3986,-4363
