accX,accY,accZ,gyroX,gyroY,gyroZ
10520,-8222,1420,3536,10130,23076
11667,-10677,1710,2385,7291,24045
12699,-12886,1972,1349,4735,24917
13766,-14350,2151,791,1765,25702
14834,-15365,2274,595,-705,26408
15713,-15820,2149,883,-2340,27044
15798,-15956,1917,1150,-2856,26378
15299,-16094,1726,876,-2568,24459
14644,-16276,1575,268,-2299,22115
14348,-16525,1541,-478,-2716,19746
14271,-16767,1640,-950,-3786,17375
14073,-16859,1642,-973,-4901,14959
13769,-16729,1599,-776,-5961,12693
13384,-16480,1527,-574,-6744,10899
13008,-16220,1449,-493,-6966,9479
12552,-15960,1329,-453,-6710,8313
12078,-15715,1193,-409,-6303,7384
11652,-15494,1071,-368,-5937,6547
11340,-15366,954,-352,-5401,5992
11037,-15279,839,-317,-4767,5458
10728,-15204,731,-284,-4056,4920
10406,-15165,641,-309,-3307,4384
10017,-15186,569,-371,-2667,3842
9628,-15237,514,-416,-2258,3299
9277,-15265,479,-429,-2039,2773
8952,-15280,469,-446,-1901,2271
8623,-15289,469,-478,-1774,1809
8298,-15290,479,-518,-1661,1400
7991,-15284,492,-558,-1568,1061
7729,-15271,518,-597,-1479,799
7499,-15255,559,-633,-1363,610
7290,-15232,606,-656,-1204,488
7117,-15204,656,-666,-1016,441
7002,-15171,717,-668,-803,472
6939,-15126,795,-665,-556,560
6921,-15052,887,-671,-260,652
7056,-15014,998,-718,52,694
7177,-14980,1097,-759,333,733
7938,-14947,1274,-831,748,803
8823,-14860,1470,-930,1375,726
9810,-14896,1538,-1096,1978,307
11056,-15048,1450,-1210,2083,-433
12625,-15251,1261,-1269,1716,-1385
14458,-15510,790,-1194,1281,-2719
16289,-15861,57,-1124,1089,-4663
17937,-16459,-1003,-1283,1084,-7284
19420,-17236,-2242,-1890,1011,-9832
20755,-18331,-3452,-3129,874,-12125
21956,-19696,-4591,-4813,903,-14190
22795,-21003,-5578,-6768,1077,-16047
23371,-22179,-6163,-8893,622,-17719
23879,-23176,-6378,-11190,-462,-19224
24040,-23923,-6290,-13348,-1593,-20578
23679,-24344,-6012,-15290,-2419,-21797
22956,-24366,-5619,-17037,-2903,-22894
21868,-24091,-5195,-18584,-3045,-23881
20549,-23583,-4671,-19825,-2940,-24770
19361,-23127,-4200,-20941,-2846,-25570
18293,-22715,-3775,-21946,-2762,-26289
17331,-22345,-3393,-22851,-2686,-26937
16465,-22012,-3049,-23665,-2617,-27520
15686,-21713,-2740,-24397,-2556,-28045
14985,-21443,-2461,-25057,-2500,-28517
14354,-21200,-2211,-25650,-2450,-28942
13786,-20982,-1985,-26184,-2405,-29325
13275,-20785,-1782,-26665,-2365,-29669
12815,-20608,-1599,-27097,-2328,-29979
12400,-20449,-1435,-27487,-2296,-30257
12028,-20305,-1287,-27837,-2266,-30508
10519,-16682,-720,-25104,-2197,-27455
9161,-13421,-209,-22644,-2134,-24707
7938,-10486,250,-20430,-2077,-22234
6908,-7795,669,-18415,-2103,-19669
5981,-5374,1045,-16601,-2127,-17361
5123,-3381,1401,-14964,-2020,-15396
4238,-1788,1663,-13469,-1901,-13608
3288,-597,1813,-12040,-1850,-11894
2346,236,1854,-10620,-1919,-10118
1557,751,1888,-9228,-2072,-8134
938,983,1925,-7850,-2136,-5876
451,1005,1924,-6463,-1975,-3331
12,1025,1922,-5214,-1830,-1040
-206,817,1899,-3863,-1267,2087
-404,629,1878,-2647,-760,4902
-287,250,1881,-1418,-84,7688
174,-202,1993,-369,556,10196
591,-611,2093,575,1132,12453
965,-978,2183,1425,1651,14485
1302,-1309,2265,2190,2117,16313
1606,-1607,2338,2879,2537,17958
3883,-2717,2352,3573,3712,19439
5973,-4028,2205,4069,5461,20772
7745,-5478,2019,4029,7379,21971
8735,-7481,1725,3550,8682,23051
9401,-9946,1437,2724,8684,24023
10442,-12228,1380,1758,6960,24897
12238,-14282,1707,808,4403,25684
13855,-16131,2002,-47,2102,26392
15311,-17794,2267,-817,32,27030
16249,-18644,2300,-645,-715,27603
17093,-19409,2330,-491,-1388,28120
17853,-20098,2357,-352,-1994,28585
17228,-19944,2230,-429,-3145,26793
16512,-19790,2160,-928,-4164,24456
15943,-19702,2123,-1575,-5332,22123
15497,-19560,2028,-2058,-6582,19847
15065,-19284,1855,-2177,-7918,17570
14654,-18918,1727,-2001,-9290,15462
14390,-18482,1631,-1713,-10231,13672
14078,-18063,1549,-1468,-10412,12068
13592,-17698,1466,-1286,-10005,10660
13063,-17358,1357,-1155,-9353,9501
12536,-17102,1252,-1095,-8643,8524
12049,-16919,1154,-1064,-7964,7652
11612,-16765,1076,-1018,-7310,6776
11163,-16627,1018,-965,-6654,5814
